Run	BioProject	Source	continent	country
ERR1135278	PRJEB11755	feces	Europe	Denmark
ERR1135279	PRJEB11755	feces	Europe	Denmark
ERR1135280	PRJEB11755	feces	Europe	Denmark
ERR1135281	PRJEB11755	feces	Europe	Denmark
ERR1135282	PRJEB11755	feces	Europe	Denmark
ERR1135283	PRJEB11755	feces	Europe	Denmark
ERR1135284	PRJEB11755	feces	Europe	Denmark
ERR1135285	PRJEB11755	feces	Europe	Denmark
ERR1135286	PRJEB11755	feces	Europe	Denmark
ERR1135287	PRJEB11755	feces	Europe	Denmark
ERR1135288	PRJEB11755	feces	Europe	Denmark
ERR1135289	PRJEB11755	feces	Europe	Denmark
ERR1135290	PRJEB11755	feces	Europe	Denmark
ERR1135291	PRJEB11755	feces	Europe	Denmark
ERR1135292	PRJEB11755	feces	Europe	Denmark
ERR1135293	PRJEB11755	feces	Europe	Denmark
ERR1135294	PRJEB11755	feces	Europe	Denmark
ERR1135295	PRJEB11755	feces	Europe	Denmark
ERR1135296	PRJEB11755	feces	Europe	Denmark
ERR1135297	PRJEB11755	feces	Europe	Denmark
ERR1135298	PRJEB11755	feces	Europe	Denmark
ERR1135299	PRJEB11755	feces	Europe	Denmark
ERR1135300	PRJEB11755	feces	Europe	Denmark
ERR1135301	PRJEB11755	feces	Europe	Denmark
ERR1135302	PRJEB11755	feces	Europe	Denmark
ERR1135303	PRJEB11755	feces	Europe	Denmark
ERR1135304	PRJEB11755	feces	Europe	Denmark
ERR1135305	PRJEB11755	feces	Europe	Denmark
ERR1135306	PRJEB11755	feces	Europe	Denmark
ERR1135307	PRJEB11755	feces	Europe	Denmark
ERR1135308	PRJEB11755	feces	Europe	Denmark
ERR1135309	PRJEB11755	feces	Europe	Denmark
ERR1135310	PRJEB11755	feces	Europe	Denmark
ERR1135311	PRJEB11755	feces	Europe	Denmark
ERR1135312	PRJEB11755	feces	Europe	Denmark
ERR1135313	PRJEB11755	feces	Europe	Denmark
ERR1135314	PRJEB11755	feces	Europe	Denmark
ERR1135315	PRJEB11755	feces	Europe	Denmark
ERR1135316	PRJEB11755	feces	Europe	Denmark
ERR1135317	PRJEB11755	feces	Europe	Denmark
ERR1135318	PRJEB11755	feces	Europe	Denmark
ERR1135319	PRJEB11755	feces	Europe	Denmark
ERR1135320	PRJEB11755	feces	Europe	Denmark
ERR1135321	PRJEB11755	feces	Europe	Denmark
ERR1135322	PRJEB11755	feces	Europe	Denmark
ERR1135323	PRJEB11755	feces	Europe	Denmark
ERR1135324	PRJEB11755	feces	Europe	Denmark
ERR1135325	PRJEB11755	feces	Europe	Denmark
ERR1135326	PRJEB11755	feces	Europe	Denmark
ERR1135327	PRJEB11755	feces	Europe	Denmark
ERR1135328	PRJEB11755	feces	Europe	Denmark
ERR1135329	PRJEB11755	feces	Europe	Denmark
ERR1135330	PRJEB11755	feces	Europe	Denmark
ERR1135331	PRJEB11755	feces	Europe	Denmark
ERR1135332	PRJEB11755	feces	Europe	Denmark
ERR1135333	PRJEB11755	feces	Europe	Denmark
ERR1135334	PRJEB11755	feces	Europe	Denmark
ERR1135335	PRJEB11755	feces	Europe	Denmark
ERR1135336	PRJEB11755	feces	Europe	Denmark
ERR1135337	PRJEB11755	feces	Europe	Denmark
ERR1135338	PRJEB11755	feces	Europe	Denmark
ERR1135339	PRJEB11755	feces	Europe	Denmark
ERR1135340	PRJEB11755	feces	Europe	Denmark
ERR1135341	PRJEB11755	feces	Europe	Denmark
ERR1135342	PRJEB11755	feces	Europe	Denmark
ERR1135343	PRJEB11755	feces	Europe	Denmark
ERR1135344	PRJEB11755	feces	Europe	Denmark
ERR1135345	PRJEB11755	feces	Europe	Denmark
ERR1135346	PRJEB11755	feces	Europe	Denmark
ERR1135347	PRJEB11755	feces	Europe	Denmark
ERR1135348	PRJEB11755	feces	Europe	Denmark
ERR1135349	PRJEB11755	feces	Europe	Denmark
ERR1135350	PRJEB11755	feces	Europe	Denmark
ERR1135351	PRJEB11755	feces	Europe	Denmark
ERR1135352	PRJEB11755	feces	Europe	Denmark
ERR1135353	PRJEB11755	feces	Europe	Denmark
ERR1135354	PRJEB11755	feces	Europe	Denmark
ERR1135355	PRJEB11755	feces	Europe	Denmark
ERR1135356	PRJEB11755	feces	Europe	Denmark
ERR1135357	PRJEB11755	feces	Europe	Denmark
ERR1135358	PRJEB11755	feces	Europe	Denmark
ERR1135359	PRJEB11755	feces	Europe	Denmark
ERR1135360	PRJEB11755	feces	Europe	Denmark
ERR1135361	PRJEB11755	feces	Europe	Denmark
ERR1135362	PRJEB11755	feces	Europe	Denmark
ERR1135363	PRJEB11755	feces	Europe	Denmark
ERR1135364	PRJEB11755	feces	Europe	Denmark
ERR1135365	PRJEB11755	feces	Europe	Denmark
ERR1135366	PRJEB11755	feces	Europe	Denmark
ERR1135367	PRJEB11755	feces	Europe	Denmark
ERR1135368	PRJEB11755	feces	Europe	Denmark
ERR1135369	PRJEB11755	feces	Europe	Denmark
ERR1135370	PRJEB11755	feces	Europe	Denmark
ERR1135371	PRJEB11755	feces	Europe	Denmark
ERR1135372	PRJEB11755	feces	Europe	Denmark
ERR1135373	PRJEB11755	feces	Europe	Denmark
ERR1135374	PRJEB11755	feces	Europe	Denmark
ERR1135375	PRJEB11755	feces	Europe	Denmark
ERR1135376	PRJEB11755	feces	Europe	Denmark
ERR1135377	PRJEB11755	feces	Europe	Denmark
ERR1135378	PRJEB11755	feces	Asia	China
ERR1135379	PRJEB11755	feces	Asia	China
ERR1135380	PRJEB11755	feces	Asia	China
ERR1135381	PRJEB11755	feces	Asia	China
ERR1135382	PRJEB11755	feces	Asia	China
ERR1135383	PRJEB11755	feces	Asia	China
ERR1135384	PRJEB11755	feces	Asia	China
ERR1135385	PRJEB11755	feces	Asia	China
ERR1135386	PRJEB11755	feces	Asia	China
ERR1135387	PRJEB11755	feces	Asia	China
ERR1135388	PRJEB11755	feces	Asia	China
ERR1135389	PRJEB11755	feces	Asia	China
ERR1135390	PRJEB11755	feces	Asia	China
ERR1135391	PRJEB11755	feces	Asia	China
ERR1135392	PRJEB11755	feces	Asia	China
ERR1135393	PRJEB11755	feces	Asia	China
ERR1135394	PRJEB11755	feces	Asia	China
ERR1135395	PRJEB11755	feces	Asia	China
ERR1135396	PRJEB11755	feces	Asia	China
ERR1135397	PRJEB11755	feces	Asia	China
ERR1135398	PRJEB11755	feces	Asia	China
ERR1135399	PRJEB11755	feces	Asia	China
ERR1135400	PRJEB11755	feces	Asia	China
ERR1135401	PRJEB11755	feces	Asia	China
ERR1135402	PRJEB11755	feces	Asia	China
ERR1135403	PRJEB11755	feces	Asia	China
ERR1135404	PRJEB11755	feces	Asia	China
ERR1135405	PRJEB11755	feces	Asia	China
ERR1135406	PRJEB11755	feces	Asia	China
ERR1135407	PRJEB11755	feces	Asia	China
ERR1135408	PRJEB11755	feces	Asia	China
ERR1135409	PRJEB11755	feces	Asia	China
ERR1135410	PRJEB11755	feces	Asia	China
ERR1135411	PRJEB11755	feces	Asia	China
ERR1135412	PRJEB11755	feces	Asia	China
ERR1135413	PRJEB11755	feces	Asia	China
ERR1135414	PRJEB11755	feces	Asia	China
ERR1135415	PRJEB11755	feces	Asia	China
ERR1135416	PRJEB11755	feces	Asia	China
ERR1135417	PRJEB11755	feces	Asia	China
ERR1135418	PRJEB11755	feces	Asia	China
ERR1135419	PRJEB11755	feces	Asia	China
ERR1135420	PRJEB11755	feces	Asia	China
ERR1135421	PRJEB11755	feces	Asia	China
ERR1135422	PRJEB11755	feces	Asia	China
ERR1135423	PRJEB11755	feces	Asia	China
ERR1135424	PRJEB11755	feces	Asia	China
ERR1135425	PRJEB11755	feces	Asia	China
ERR1135426	PRJEB11755	feces	Asia	China
ERR1135427	PRJEB11755	feces	Asia	China
ERR1135428	PRJEB11755	feces	Asia	China
ERR1135429	PRJEB11755	feces	Asia	China
ERR1135430	PRJEB11755	feces	Asia	China
ERR1135431	PRJEB11755	feces	Asia	China
ERR1135432	PRJEB11755	feces	Asia	China
ERR1135433	PRJEB11755	feces	Asia	China
ERR1135434	PRJEB11755	feces	Asia	China
ERR1135435	PRJEB11755	feces	Asia	China
ERR1135436	PRJEB11755	feces	Asia	China
ERR1135437	PRJEB11755	feces	Asia	China
ERR1135438	PRJEB11755	feces	Asia	China
ERR1135439	PRJEB11755	feces	Asia	China
ERR1135440	PRJEB11755	feces	Asia	China
ERR1135441	PRJEB11755	feces	Asia	China
ERR1135442	PRJEB11755	feces	Asia	China
ERR1135443	PRJEB11755	feces	Asia	China
ERR1135444	PRJEB11755	feces	Asia	China
ERR1135445	PRJEB11755	feces	Asia	China
ERR1135446	PRJEB11755	feces	Asia	China
ERR1135447	PRJEB11755	feces	Asia	China
ERR1135448	PRJEB11755	feces	Asia	China
ERR1135449	PRJEB11755	feces	Asia	China
ERR1135450	PRJEB11755	feces	Asia	China
ERR1135451	PRJEB11755	feces	Asia	China
ERR1135452	PRJEB11755	feces	Asia	China
ERR1135453	PRJEB11755	feces	Asia	China
ERR1135454	PRJEB11755	feces	Asia	China
ERR1135455	PRJEB11755	feces	Asia	China
ERR1135456	PRJEB11755	feces	Asia	China
ERR1135457	PRJEB11755	feces	Asia	China
ERR1135458	PRJEB11755	feces	Asia	China
ERR1135459	PRJEB11755	feces	Asia	China
ERR1135460	PRJEB11755	feces	Asia	China
ERR1135461	PRJEB11755	feces	Asia	China
ERR1135462	PRJEB11755	feces	Asia	China
ERR1135463	PRJEB11755	feces	Asia	China
ERR1135464	PRJEB11755	feces	Asia	China
ERR1135465	PRJEB11755	feces	Asia	China
ERR1135466	PRJEB11755	feces	Asia	China
ERR1135467	PRJEB11755	feces	Asia	China
ERR1135468	PRJEB11755	feces	Asia	China
ERR1135469	PRJEB11755	feces	Asia	China
ERR1135470	PRJEB11755	feces	Asia	China
ERR1135471	PRJEB11755	feces	Asia	China
ERR1135472	PRJEB11755	feces	Asia	China
ERR1135473	PRJEB11755	feces	Europe	France
ERR1135474	PRJEB11755	feces	Europe	France
ERR1135475	PRJEB11755	feces	Europe	France
ERR1135476	PRJEB11755	feces	Europe	France
ERR1135477	PRJEB11755	feces	Europe	France
ERR1135478	PRJEB11755	feces	Europe	France
ERR1135479	PRJEB11755	feces	Europe	France
ERR1135480	PRJEB11755	feces	Europe	France
ERR1135481	PRJEB11755	feces	Europe	France
ERR1135482	PRJEB11755	feces	Europe	France
ERR1135483	PRJEB11755	feces	Europe	France
ERR1135484	PRJEB11755	feces	Europe	France
ERR1135485	PRJEB11755	feces	Europe	France
ERR1135486	PRJEB11755	feces	Europe	France
ERR1135487	PRJEB11755	feces	Europe	France
ERR1135488	PRJEB11755	feces	Europe	France
ERR1135489	PRJEB11755	feces	Europe	France
ERR1135490	PRJEB11755	feces	Europe	France
ERR1135491	PRJEB11755	feces	Europe	France
ERR1135492	PRJEB11755	feces	Europe	France
ERR1135493	PRJEB11755	feces	Europe	France
ERR1135494	PRJEB11755	feces	Europe	France
ERR1135495	PRJEB11755	feces	Europe	France
ERR1135496	PRJEB11755	feces	Europe	France
ERR1135497	PRJEB11755	feces	Europe	France
ERR1135498	PRJEB11755	feces	Europe	France
ERR1135499	PRJEB11755	feces	Europe	France
ERR1135500	PRJEB11755	feces	Europe	France
ERR1135501	PRJEB11755	feces	Europe	France
ERR1135502	PRJEB11755	feces	Europe	France
ERR1135503	PRJEB11755	feces	Europe	France
ERR1135504	PRJEB11755	feces	Europe	France
ERR1135505	PRJEB11755	feces	Europe	France
ERR1135506	PRJEB11755	feces	Europe	France
ERR1135507	PRJEB11755	feces	Europe	France
ERR1135508	PRJEB11755	feces	Europe	France
ERR1135509	PRJEB11755	feces	Europe	France
ERR1135510	PRJEB11755	feces	Europe	France
ERR1135511	PRJEB11755	feces	Europe	France
ERR1135512	PRJEB11755	feces	Europe	France
ERR1135513	PRJEB11755	feces	Europe	France
ERR1135514	PRJEB11755	feces	Europe	France
ERR1135515	PRJEB11755	feces	Europe	France
ERR1135516	PRJEB11755	feces	Europe	France
ERR1135517	PRJEB11755	feces	Europe	France
ERR1135518	PRJEB11755	feces	Europe	France
ERR1135519	PRJEB11755	feces	Europe	France
ERR1135520	PRJEB11755	feces	Europe	France
ERR1135521	PRJEB11755	feces	Europe	France
ERR1135522	PRJEB11755	feces	Europe	France
ERR1135523	PRJEB11755	feces	Europe	France
ERR1135524	PRJEB11755	feces	Europe	France
ERR1135525	PRJEB11755	feces	Europe	France
ERR1135526	PRJEB11755	feces	Europe	France
ERR1135527	PRJEB11755	feces	Europe	France
ERR1135528	PRJEB11755	feces	Europe	France
ERR1135529	PRJEB11755	feces	Europe	France
ERR1135530	PRJEB11755	feces	Europe	France
ERR1135531	PRJEB11755	feces	Europe	France
ERR1135532	PRJEB11755	feces	Europe	France
ERR1135533	PRJEB11755	feces	Europe	France
ERR1135534	PRJEB11755	feces	Europe	France
ERR1135535	PRJEB11755	feces	Europe	France
ERR1135536	PRJEB11755	feces	Europe	France
ERR1135537	PRJEB11755	feces	Europe	France
ERR1135538	PRJEB11755	feces	Europe	France
ERR1135539	PRJEB11755	feces	Europe	France
ERR1135540	PRJEB11755	feces	Europe	France
ERR1135541	PRJEB11755	feces	Europe	France
ERR1135542	PRJEB11755	feces	Europe	France
ERR1135543	PRJEB11755	feces	Europe	France
ERR1135544	PRJEB11755	feces	Europe	France
ERR1135545	PRJEB11755	feces	Europe	France
ERR1135546	PRJEB11755	feces	Europe	France
ERR1135547	PRJEB11755	feces	Europe	France
ERR1135548	PRJEB11755	feces	Europe	France
ERR1135549	PRJEB11755	feces	Europe	France
ERR1135550	PRJEB11755	feces	Europe	France
ERR1135551	PRJEB11755	feces	Europe	France
ERR1135552	PRJEB11755	feces	Europe	France
ERR1135553	PRJEB11755	feces	Europe	France
ERR1135554	PRJEB11755	feces	Europe	France
ERR1135555	PRJEB11755	feces	Europe	France
ERR1135556	PRJEB11755	feces	Europe	France
ERR1135557	PRJEB11755	feces	Europe	France
ERR1135558	PRJEB11755	feces	Europe	France
ERR1135559	PRJEB11755	feces	Europe	France
ERR1135560	PRJEB11755	feces	Europe	France
ERR1135561	PRJEB11755	feces	Europe	France
ERR1135562	PRJEB11755	feces	Europe	France
ERR1135563	PRJEB11755	feces	Europe	France
ERR1135564	PRJEB11755	feces	Europe	France
ERR1135565	PRJEB11755	feces	Europe	France
ERR1135566	PRJEB11755	feces	Europe	France
ERR1135567	PRJEB11755	feces	Europe	France
ERR1135568	PRJEB11755	feces	Europe	France
ERR1135569	PRJEB11755	feces	Europe	France
ERR1135570	PRJEB11755	feces	Europe	France
ERR1135571	PRJEB11755	feces	Europe	France
ERR1135572	PRJEB11755	feces	Europe	France
ERR1135573	PRJEB11755	feces	Europe	Denmark
ERR1135574	PRJEB11755	feces	Europe	Denmark
ERR1135575	PRJEB11755	feces	Europe	Denmark
ERR1135576	PRJEB11755	feces	Europe	Denmark
ERR1135577	PRJEB11755	feces	Europe	Denmark
ERR1135578	PRJEB11755	feces	Europe	Denmark
ERR1135579	PRJEB11755	feces	Europe	Denmark
ERR1135580	PRJEB11755	feces	Europe	Denmark
ERR1135581	PRJEB11755	feces	Europe	Denmark
ERR1135582	PRJEB11755	feces	Europe	Denmark
ERR1135583	PRJEB11755	feces	Europe	Denmark
ERR1135584	PRJEB11755	feces	Europe	Denmark
ERR1135585	PRJEB11755	feces	Europe	Denmark
ERR1135586	PRJEB11755	feces	Europe	Denmark
ERR1135587	PRJEB11755	feces	Europe	Denmark
ERR1135588	PRJEB11755	feces	Europe	Denmark
ERR1135589	PRJEB11755	feces	Europe	Denmark
ERR1135590	PRJEB11755	feces	Europe	Denmark
ERR1135591	PRJEB11755	feces	Europe	Denmark
ERR1135592	PRJEB11755	feces	Europe	Denmark
ERR1135593	PRJEB11755	feces	Europe	Denmark
ERR1135594	PRJEB11755	feces	Europe	Denmark
ERR1135595	PRJEB11755	feces	Europe	Denmark
ERR1135596	PRJEB11755	feces	Europe	Denmark
ERR1135597	PRJEB11755	feces	Europe	Denmark
ERR1135598	PRJEB11755	feces	Europe	Denmark
ERR1135599	PRJEB11755	feces	Europe	Denmark
ERR1135600	PRJEB11755	feces	Europe	Denmark
ERR1135601	PRJEB11755	feces	Europe	Denmark
ERR1135602	PRJEB11755	feces	Europe	Denmark
ERR1135603	PRJEB11755	feces	Europe	Denmark
ERR1135604	PRJEB11755	feces	Europe	Denmark
ERR1135605	PRJEB11755	feces	Europe	Denmark
ERR1135606	PRJEB11755	feces	Europe	Denmark
ERR1135607	PRJEB11755	feces	Europe	Denmark
ERR1135608	PRJEB11755	feces	Europe	Denmark
ERR1135609	PRJEB11755	feces	Europe	Denmark
ERR1135610	PRJEB11755	feces	Europe	Denmark
ERR1135611	PRJEB11755	feces	Europe	Denmark
ERR1135612	PRJEB11755	feces	Europe	Denmark
ERR1135613	PRJEB11755	feces	Europe	Denmark
ERR1135614	PRJEB11755	feces	Europe	Denmark
ERR1135615	PRJEB11755	feces	Europe	Denmark
ERR1135616	PRJEB11755	feces	Europe	Denmark
ERR1135617	PRJEB11755	feces	Europe	Denmark
ERR1135618	PRJEB11755	feces	Europe	Denmark
ERR1135619	PRJEB11755	feces	Europe	Denmark
ERR1135620	PRJEB11755	feces	Europe	Denmark
ERR1135621	PRJEB11755	feces	Europe	Denmark
ERR1135622	PRJEB11755	feces	Europe	Denmark
ERR1135623	PRJEB11755	feces	Europe	Denmark
ERR1135624	PRJEB11755	feces	Europe	Denmark
ERR1135625	PRJEB11755	feces	Europe	Denmark
ERR1135626	PRJEB11755	feces	Europe	Denmark
ERR1135627	PRJEB11755	feces	Europe	Denmark
ERR1135628	PRJEB11755	feces	Europe	Denmark
ERR1135629	PRJEB11755	feces	Europe	Denmark
ERR1135630	PRJEB11755	feces	Europe	Denmark
ERR1135631	PRJEB11755	feces	Europe	Denmark
ERR1135632	PRJEB11755	feces	Europe	Denmark
ERR1135633	PRJEB11755	feces	Europe	Denmark
ERR1135634	PRJEB11755	feces	Europe	Denmark
ERR1135635	PRJEB11755	feces	Europe	Denmark
ERR1135636	PRJEB11755	feces	Europe	Denmark
ERR1135637	PRJEB11755	feces	Europe	Denmark
ERR1135638	PRJEB11755	feces	Europe	Denmark
ERR1135639	PRJEB11755	feces	Europe	Denmark
ERR1135640	PRJEB11755	feces	Europe	Denmark
ERR1135641	PRJEB11755	feces	Europe	Denmark
ERR1135642	PRJEB11755	feces	Europe	Denmark
ERR1135643	PRJEB11755	feces	Europe	Denmark
ERR1135644	PRJEB11755	feces	Europe	Denmark
ERR1135645	PRJEB11755	feces	Europe	Denmark
ERR1135646	PRJEB11755	feces	Europe	Denmark
ERR1135647	PRJEB11755	feces	Europe	Denmark
ERR1135648	PRJEB11755	feces	Europe	Denmark
ERR1135649	PRJEB11755	feces	Europe	Denmark
ERR1135650	PRJEB11755	feces	Europe	Denmark
ERR1135651	PRJEB11755	feces	Europe	Denmark
ERR1135652	PRJEB11755	feces	Europe	Denmark
ERR1135653	PRJEB11755	feces	Europe	Denmark
ERR1135654	PRJEB11755	feces	Europe	Denmark
ERR1135655	PRJEB11755	feces	Europe	Denmark
ERR1135656	PRJEB11755	feces	Europe	Denmark
ERR1135657	PRJEB11755	feces	Europe	Denmark
ERR1135658	PRJEB11755	feces	Europe	Denmark
ERR1135659	PRJEB11755	feces	Europe	Denmark
ERR1135660	PRJEB11755	feces	Europe	Denmark
ERR1135661	PRJEB11755	feces	Europe	Denmark
ERR1135662	PRJEB11755	feces	Europe	Denmark
ERR1135663	PRJEB11755	feces	Europe	Denmark
ERR1135664	PRJEB11755	feces	Europe	Denmark
ERR1135665	PRJEB11755	feces	Europe	Denmark
ERR1135666	PRJEB11755	feces	Europe	Denmark
ERR1135667	PRJEB11755	feces	Europe	Denmark
ERR1135668	PRJEB11755	feces	Europe	Denmark
ERR1135669	PRJEB11755	feces	Europe	Denmark
ERR1135670	PRJEB11755	feces	Europe	Denmark
ERR1135671	PRJEB11755	feces	Europe	Denmark
ERR1135672	PRJEB11755	feces	Europe	Denmark
ERR1135673	PRJEB11755	feces	Asia	China
ERR1135674	PRJEB11755	feces	Asia	China
ERR1135675	PRJEB11755	feces	Asia	China
ERR1135676	PRJEB11755	feces	Asia	China
ERR1135677	PRJEB11755	feces	Asia	China
ERR1135678	PRJEB11755	feces	Asia	China
ERR1135679	PRJEB11755	feces	Asia	China
ERR1135680	PRJEB11755	feces	Asia	China
ERR1135681	PRJEB11755	feces	Asia	China
ERR1135682	PRJEB11755	feces	Asia	China
ERR1135683	PRJEB11755	feces	Asia	China
ERR1135684	PRJEB11755	feces	Asia	China
ERR1135685	PRJEB11755	feces	Asia	China
ERR1135686	PRJEB11755	feces	Asia	China
ERR1135687	PRJEB11755	feces	Asia	China
ERR1135688	PRJEB11755	feces	Asia	China
ERR1135689	PRJEB11755	feces	Asia	China
ERR1135690	PRJEB11755	feces	Asia	China
ERR1135691	PRJEB11755	feces	Asia	China
ERR1135692	PRJEB11755	feces	Asia	China
ERR1135693	PRJEB11755	feces	Asia	China
ERR1135694	PRJEB11755	feces	Asia	China
ERR1135695	PRJEB11755	feces	Asia	China
ERR1135696	PRJEB11755	feces	Asia	China
ERR1135697	PRJEB11755	feces	Asia	China
ERR1135698	PRJEB11755	feces	Asia	China
ERR1135699	PRJEB11755	feces	Asia	China
ERR1135700	PRJEB11755	feces	Asia	China
ERR1135701	PRJEB11755	feces	Asia	China
ERR1135702	PRJEB11755	feces	Asia	China
ERR1135703	PRJEB11755	feces	Asia	China
ERR1135704	PRJEB11755	feces	Asia	China
ERR1135705	PRJEB11755	feces	Asia	China
ERR1135706	PRJEB11755	feces	Asia	China
ERR1135707	PRJEB11755	feces	Asia	China
ERR1135708	PRJEB11755	feces	Asia	China
ERR1135709	PRJEB11755	feces	Asia	China
ERR1135710	PRJEB11755	feces	Asia	China
ERR1135711	PRJEB11755	feces	Asia	China
ERR1135712	PRJEB11755	feces	Asia	China
ERR1135713	PRJEB11755	feces	Asia	China
ERR1135714	PRJEB11755	feces	Asia	China
ERR1135715	PRJEB11755	feces	Asia	China
ERR1135716	PRJEB11755	feces	Asia	China
ERR1135717	PRJEB11755	feces	Asia	China
ERR1135718	PRJEB11755	feces	Asia	China
ERR1135719	PRJEB11755	feces	Asia	China
ERR1135720	PRJEB11755	feces	Asia	China
ERR1135721	PRJEB11755	feces	Asia	China
ERR1135722	PRJEB11755	feces	Asia	China
ERR1135723	PRJEB11755	feces	Asia	China
ERR1135724	PRJEB11755	feces	Asia	China
ERR1135725	PRJEB11755	feces	Asia	China
ERR1135726	PRJEB11755	feces	Asia	China
ERR1135727	PRJEB11755	feces	Asia	China
ERR1135728	PRJEB11755	feces	Asia	China
ERR1135729	PRJEB11755	feces	Asia	China
ERR1135730	PRJEB11755	feces	Asia	China
ERR1135731	PRJEB11755	feces	Asia	China
ERR1135732	PRJEB11755	feces	Asia	China
ERR1135733	PRJEB11755	feces	Asia	China
ERR1135734	PRJEB11755	feces	Asia	China
ERR1135735	PRJEB11755	feces	Asia	China
ERR1135736	PRJEB11755	feces	Asia	China
ERR1135737	PRJEB11755	feces	Asia	China
ERR1135738	PRJEB11755	feces	Asia	China
ERR1135739	PRJEB11755	feces	Asia	China
ERR1135740	PRJEB11755	feces	Asia	China
ERR1135741	PRJEB11755	feces	Asia	China
ERR1135742	PRJEB11755	feces	Asia	China
ERR1135743	PRJEB11755	feces	Asia	China
ERR1135744	PRJEB11755	feces	Asia	China
ERR1135745	PRJEB11755	feces	Asia	China
ERR1135746	PRJEB11755	feces	Asia	China
ERR1135747	PRJEB11755	feces	Asia	China
ERR1135748	PRJEB11755	feces	Asia	China
ERR1135749	PRJEB11755	feces	Asia	China
ERR1135750	PRJEB11755	feces	Asia	China
ERR1135751	PRJEB11755	feces	Asia	China
ERR1135752	PRJEB11755	feces	Asia	China
ERR1135753	PRJEB11755	feces	Asia	China
ERR1135754	PRJEB11755	feces	Asia	China
ERR1135755	PRJEB11755	feces	Asia	China
ERR1135756	PRJEB11755	feces	Asia	China
ERR1135757	PRJEB11755	feces	Asia	China
ERR1135758	PRJEB11755	feces	Asia	China
ERR1135759	PRJEB11755	feces	Asia	China
ERR1135760	PRJEB11755	feces	Asia	China
ERR1135761	PRJEB11755	feces	Asia	China
ERR1135762	PRJEB11755	feces	Asia	China
ERR1135763	PRJEB11755	feces	Asia	China
ERR1135764	PRJEB11755	feces	Asia	China
ERR1135765	PRJEB11755	feces	Asia	China
ERR1135766	PRJEB11755	feces	Asia	China
ERR1135767	PRJEB11755	feces	Asia	China
ERR2241624	PRJEB22062	feces	Europe	Netherlands
ERR2241625	PRJEB22062	feces	Europe	Netherlands
ERR2241626	PRJEB22062	feces	Europe	Netherlands
ERR2241627	PRJEB22062	feces	Europe	Netherlands
ERR2241629	PRJEB22062	feces	Europe	Netherlands
ERR2241630	PRJEB22062	feces	Europe	Netherlands
ERR2241633	PRJEB22062	feces	Europe	Netherlands
ERR2241636	PRJEB22062	feces	Europe	Netherlands
ERR2241638	PRJEB22062	feces	Europe	Netherlands
ERR2241640	PRJEB22062	feces	Europe	Netherlands
ERR2241642	PRJEB22062	feces	Europe	Netherlands
ERR2241644	PRJEB22062	feces	Europe	Netherlands
ERR2241646	PRJEB22062	feces	Europe	Netherlands
ERR2241648	PRJEB22062	feces	Europe	Netherlands
ERR2241650	PRJEB22062	feces	Europe	Netherlands
ERR2241652	PRJEB22062	feces	Europe	Netherlands
ERR2241654	PRJEB22062	feces	Europe	Netherlands
ERR2241656	PRJEB22062	feces	Europe	Netherlands
ERR2241658	PRJEB22062	feces	Europe	Netherlands
ERR2241660	PRJEB22062	feces	Europe	Netherlands
ERR2241661	PRJEB22062	feces	Europe	Netherlands
ERR2241663	PRJEB22062	feces	Europe	Netherlands
ERR2241666	PRJEB22062	feces	Europe	Germany
ERR2241667	PRJEB22062	feces	Europe	Germany
ERR2241668	PRJEB22062	feces	Europe	Germany
ERR2241669	PRJEB22062	feces	Europe	Germany
ERR2241670	PRJEB22062	feces	Europe	Germany
ERR2241671	PRJEB22062	feces	Europe	Germany
ERR2241672	PRJEB22062	feces	Europe	Germany
ERR2241673	PRJEB22062	feces	Europe	Germany
ERR2241674	PRJEB22062	feces	Europe	Germany
ERR2241675	PRJEB22062	feces	Europe	Germany
ERR2241676	PRJEB22062	feces	Europe	Germany
ERR2241677	PRJEB22062	feces	Europe	Germany
ERR2241678	PRJEB22062	feces	Europe	Germany
ERR2241679	PRJEB22062	feces	Europe	Germany
ERR2241680	PRJEB22062	feces	Europe	Germany
ERR2241681	PRJEB22062	feces	Europe	Germany
ERR2241682	PRJEB22062	feces	Europe	Germany
ERR2241683	PRJEB22062	feces	Europe	Germany
ERR2241684	PRJEB22062	feces	Europe	Germany
ERR2241685	PRJEB22062	feces	Europe	Germany
ERR2241705	PRJEB22062	feces	Europe	France
ERR2241706	PRJEB22062	feces	Europe	France
ERR2241707	PRJEB22062	feces	Europe	France
ERR2241708	PRJEB22062	feces	Europe	France
ERR2241709	PRJEB22062	feces	Europe	France
ERR2241710	PRJEB22062	feces	Europe	France
ERR2241711	PRJEB22062	feces	Europe	France
ERR2241712	PRJEB22062	feces	Europe	France
ERR2241713	PRJEB22062	feces	Europe	France
ERR2241714	PRJEB22062	feces	Europe	France
ERR2241715	PRJEB22062	feces	Europe	France
ERR2241716	PRJEB22062	feces	Europe	France
ERR2241717	PRJEB22062	feces	Europe	France
ERR2241718	PRJEB22062	feces	Europe	France
ERR2241719	PRJEB22062	feces	Europe	France
ERR2241720	PRJEB22062	feces	Europe	France
ERR2241721	PRJEB22062	feces	Europe	France
ERR2241722	PRJEB22062	feces	Europe	France
ERR2241723	PRJEB22062	feces	Europe	France
ERR2241724	PRJEB22062	feces	Europe	France
