otu,otu_occ,otu_rel,fill,Group,Group2
cow_phage_04536,0.07436182,2.55E-05,no,Ruminant,Ruminant-no
cow_phage_30484,0.112097669,6.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_36048,0.705327414,6.64E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06584,0.238068812,5.15E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33026,0.613762486,1.19E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_36403,0.48390677,6.09E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09564,0.229744728,2.28E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16737,0.266370699,8.06E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11810,0.062153163,2.95E-06,no,Ruminant,Ruminant-no
cow_phage_35405,0.297447281,9.30E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33096,0.216426193,2.09E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_35929,0.578801332,0.000116895,Compartments,Ruminant,Ruminant-Compartments
cow_phage_35722,0.057713651,5.53E-07,no,Ruminant,Ruminant-no
cow_phage_07604,0.205882353,2.44E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33320,0.335738069,4.88E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23799,0.315760266,4.83E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20064,0.04772475,1.40E-05,no,Ruminant,Ruminant-no
cow_phage_27170,0.221975583,1.73E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31282,0.186459489,4.73E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28951,0.460599334,0.000115245,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10404,0.041620422,2.94E-06,no,Ruminant,Ruminant-no
cow_phage_26084,0.033851276,2.66E-06,no,Ruminant,Ruminant-no
cow_phage_18832,0.011653718,6.64E-06,no,Ruminant,Ruminant-no
cow_phage_10621,0.047169811,6.12E-06,no,Ruminant,Ruminant-no
cow_phage_00385,0.17036626,1.01E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09998,0.107658158,3.43E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20286,0.216426193,2.12E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21409,0.12208657,1.66E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19731,0.214761376,1.64E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22279,0.039400666,2.47E-05,no,Ruminant,Ruminant-no
cow_phage_24150,0.301331853,5.59E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15315,0.980022198,0.000364611,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31748,0.017758047,7.53E-06,no,Ruminant,Ruminant-no
cow_phage_09168,0.168701443,8.73E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30506,0.314650388,1.36E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21720,0.140399556,9.71E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08451,0.173695893,1.75E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_36244,0.450610433,2.30E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31707,0.213651498,9.49E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21355,0.709766926,7.18E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05616,0.203107658,9.12E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20290,0.033296337,7.01E-06,no,Ruminant,Ruminant-no
cow_phage_38245,0.179800222,1.71E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01081,0.330743618,1.90E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09721,0.17536071,9.03E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30375,0.472807991,1.92E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06557,0.374583796,4.63E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10872,0.229189789,5.32E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15902,0.395116537,2.80E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03021,0.125971143,1.87E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00477,0.286348502,3.94E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33083,0.34572697,4.96E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14774,0.370699223,2.40E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07631,0.042175361,4.35E-06,no,Ruminant,Ruminant-no
cow_phage_07368,0.195893452,7.80E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14421,0.029411765,1.31E-05,no,Ruminant,Ruminant-no
cow_phage_34214,0.487236404,3.42E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13608,0.220865705,4.01E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32773,0.036625971,7.51E-06,no,Ruminant,Ruminant-no
cow_phage_08532,0.226970033,1.94E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01680,0.113207547,1.41E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30435,0.302441731,1.73E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11915,0.140954495,1.11E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25444,0.089345172,2.93E-05,no,Ruminant,Ruminant-no
cow_phage_32001,0.653163152,7.62E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29578,0.08490566,1.06E-05,no,Ruminant,Ruminant-no
cow_phage_04967,0.251942286,3.17E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02077,0.151498335,2.17E-07,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28216,0.119311876,4.20E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29881,0.150388457,2.13E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31429,0.493340733,2.03E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07092,0.39900111,1.16E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16442,0.043840178,1.36E-05,no,Ruminant,Ruminant-no
cow_phage_03434,0.135405105,4.03E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_39400,0.320199778,3.71E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00591,0.117647059,5.76E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37449,0.539400666,0.000470801,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37596,0.158157603,6.27E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09582,0.262486127,2.98E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24920,0.152053274,3.76E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02399,0.038290788,9.03E-06,no,Ruminant,Ruminant-no
cow_phage_13867,0.319644839,6.00E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37351,0.389012209,6.33E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25369,0.067147614,3.47E-05,no,Ruminant,Ruminant-no
cow_phage_18472,0.2236404,5.35E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33214,0.367369589,9.50E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09602,0.205327414,2.48E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29360,0.134295228,1.14E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_09732,0.227524972,4.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12821,0.243063263,6.27E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10904,0.064927858,3.40E-06,no,Ruminant,Ruminant-no
cow_phage_19297,0.322974473,2.67E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18886,0.213651498,1.50E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00689,0.224750277,6.65E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31536,0.386792453,4.83E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14016,0.108768036,2.76E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10418,0.029411765,8.98E-06,no,Ruminant,Ruminant-no
cow_phage_16438,0.12208657,1.95E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10008,0.187569367,1.22E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11431,0.177025527,2.23E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32468,0.811875694,7.99E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06045,0.089345172,9.20E-06,no,Ruminant,Ruminant-no
cow_phage_17621,0.355715871,1.05E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29336,0.017758047,2.25E-05,no,Ruminant,Ruminant-no
cow_phage_29534,0.012208657,5.03E-06,no,Ruminant,Ruminant-no
cow_phage_19231,0.006104329,6.31E-06,no,Ruminant,Ruminant-no
cow_phage_09918,0.345172031,4.24E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_24366,0.017203108,9.27E-07,no,Ruminant,Ruminant-no
cow_phage_25252,0.188124306,1.16E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18280,0.024417314,8.58E-07,no,Ruminant,Ruminant-no
cow_phage_06806,0.075471698,6.31E-06,no,Ruminant,Ruminant-no
cow_phage_29656,0.138734739,5.17E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15141,0.102663707,4.82E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31632,0.465038846,8.80E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20586,0.451165372,5.17E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_37245,0.807991121,0.000679295,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31338,0.568257492,0.00035178,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29310,0.105438402,4.96E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18459,0.092119867,3.16E-06,no,Ruminant,Ruminant-no
cow_phage_13871,0.145394007,1.07E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16706,0.300221976,1.58E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25507,0.155382908,1.02E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20069,0.039955605,1.99E-06,no,Ruminant,Ruminant-no
cow_phage_21177,0.457824639,1.59E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20458,0.041620422,5.36E-06,no,Ruminant,Ruminant-no
cow_phage_11096,0.378468368,2.39E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02685,0.322419534,7.49E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01837,0.022752497,3.64E-06,no,Ruminant,Ruminant-no
cow_phage_14460,0.349611543,2.26E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00853,0.26082131,3.85E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11981,0.435627081,5.63E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10478,0.271920089,8.69E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16391,0.049389567,2.09E-06,no,Ruminant,Ruminant-no
cow_phage_16640,0.148168701,2.74E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01657,0.072142064,6.87E-06,no,Ruminant,Ruminant-no
cow_phage_14115,0.345172031,1.93E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23840,0.219200888,1.29E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_34153,0.480577137,4.14E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_26031,0.164261931,4.79E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30559,0.294117647,2.75E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04752,0.083240844,4.81E-06,no,Ruminant,Ruminant-no
cow_phage_31557,0.525527192,3.40E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29610,0.343507214,1.03E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15231,0.189234184,3.03E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03010,0.278024417,1.79E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14829,0.150388457,2.34E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06427,0.26082131,7.09E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25879,0.217536071,5.78E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11401,0.069922309,1.19E-06,no,Ruminant,Ruminant-no
cow_phage_29304,0.284128746,8.46E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05879,0.269145394,3.08E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03098,0.309100999,5.35E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04696,0.226415094,6.19E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02967,0.105438402,3.61E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23709,0.113207547,3.26E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12242,0.69700333,2.70E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29601,0.371254162,3.80E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12984,0.055493896,1.22E-06,no,Ruminant,Ruminant-no
cow_phage_29401,0.042175361,1.73E-05,no,Ruminant,Ruminant-no
cow_phage_24918,0.135405105,1.79E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29345,0.454495006,2.71E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23128,0.323529412,4.39E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07196,0.527192009,0.000100882,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21154,0.371809101,4.54E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25077,0.012763596,2.19E-06,no,Ruminant,Ruminant-no
cow_phage_05962,0.231964484,6.40E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_08167,0.135405105,9.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00866,0.220310766,4.34E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_15066,0.398446171,1.88E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16504,0.107658158,6.66E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11857,0.356825749,4.15E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32055,0.032186459,3.72E-06,no,Ruminant,Ruminant-no
cow_phage_11392,0.157602664,7.02E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20790,0.194228635,5.48E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_01772,0.10654828,1.84E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25458,0.026082131,8.90E-06,no,Ruminant,Ruminant-no
cow_phage_36317,0.27136515,4.18E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20267,0.165926748,6.82E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_00988,0.310765816,5.71E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30229,0.34017758,1.81E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23893,0.22863485,2.34E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_21998,0.170921199,4.33E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27939,0.070477248,6.49E-07,no,Ruminant,Ruminant-no
cow_phage_15033,0.21809101,6.67E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06379,0.012208657,2.44E-06,no,Ruminant,Ruminant-no
cow_phage_10654,0.229189789,8.33E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30853,0.620421754,3.17E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_03269,0.093784684,7.75E-06,no,Ruminant,Ruminant-no
cow_phage_23901,0.401220866,8.44E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17099,0.19700333,1.60E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12238,0.073806881,9.32E-06,no,Ruminant,Ruminant-no
cow_phage_24054,0.418978912,2.00E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14963,0.034406215,1.16E-05,no,Ruminant,Ruminant-no
cow_phage_17472,0.349611543,5.30E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14112,0.043840178,5.91E-06,no,Ruminant,Ruminant-no
cow_phage_30856,0.150943396,6.09E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19711,0.072697003,1.11E-05,no,Ruminant,Ruminant-no
cow_phage_07370,0.155382908,8.37E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22351,0.048834628,8.32E-07,no,Ruminant,Ruminant-no
cow_phage_36787,0.472253052,4.61E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23568,0.279134295,1.40E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13359,0.370699223,1.38E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_20527,0.474472808,5.33E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_13401,0.113207547,1.56E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_06219,0.139289678,8.08E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_18837,0.06936737,4.47E-06,no,Ruminant,Ruminant-no
cow_phage_31749,0.463928968,1.29E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23473,0.385682575,4.27E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05934,0.200332963,1.24E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28061,0.263596004,1.12E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31190,0.100443951,2.76E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_25870,0.321309656,1.13E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_11274,0.203107658,5.80E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31251,0.172586016,2.55E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02345,0.022197558,2.59E-06,no,Ruminant,Ruminant-no
cow_phage_20924,0.128190899,3.82E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28500,0.193118757,9.15E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27478,0.372918979,2.53E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_19003,0.08490566,1.20E-05,no,Ruminant,Ruminant-no
cow_phage_02878,0.280799112,4.66E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_10521,0.016648169,3.49E-06,no,Ruminant,Ruminant-no
cow_phage_34843,0.391786903,1.98E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_22600,0.143174251,6.11E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_31913,0.375693674,2.24E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05230,0.034406215,2.22E-06,no,Ruminant,Ruminant-no
cow_phage_03037,0.007214206,2.12E-06,no,Ruminant,Ruminant-no
cow_phage_10741,0.507769145,3.83E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_32147,0.525527192,4.92E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30261,0.190899001,5.45E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_05329,0.234739179,5.46E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14427,0.438401776,1.86E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12156,0.034406215,6.30E-07,no,Ruminant,Ruminant-no
cow_phage_02640,0.078801332,1.61E-05,no,Ruminant,Ruminant-no
cow_phage_02439,0.083240844,5.85E-06,no,Ruminant,Ruminant-no
cow_phage_23828,0.144839068,5.19E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_07082,0.130410655,6.10E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_30391,0.365149834,4.64E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_14902,0.076581576,1.71E-06,no,Ruminant,Ruminant-no
cow_phage_33971,0.346281909,6.70E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_02901,0.194228635,2.09E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_33534,0.60654828,7.79E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_23692,0.135960044,6.50E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_29035,0.032741398,2.47E-05,no,Ruminant,Ruminant-no
cow_phage_37286,0.52663707,0.00012005,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17727,0.102108768,2.17E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27313,0.091009989,5.93E-06,no,Ruminant,Ruminant-no
cow_phage_09419,0.544950055,4.86E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_27712,0.051609323,2.48E-06,no,Ruminant,Ruminant-no
cow_phage_14473,0.309655938,5.43E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_12295,0.198113208,3.55E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_17829,0.087125416,3.03E-06,no,Ruminant,Ruminant-no
cow_phage_12597,0.06936737,1.27E-06,no,Ruminant,Ruminant-no
cow_phage_13205,0.1809101,4.65E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_04968,0.017203108,4.97E-05,no,Ruminant,Ruminant-no
cow_phage_26998,0.086015538,2.98E-06,no,Ruminant,Ruminant-no
cow_phage_26667,0.320754717,3.25E-06,Compartments,Ruminant,Ruminant-Compartments
cow_phage_28706,0.391231964,5.47E-05,Compartments,Ruminant,Ruminant-Compartments
cow_phage_16899,0.044395117,4.05E-06,no,Ruminant,Ruminant-no
