Phage,Host,Source
99.461558,574.258455,Ruminant
116.213111,1738.75544,Ruminant
213.093568,646.768449,Ruminant
164.262103,2873.45554,Ruminant
55.719451,2831.213171,Ruminant
128.573963,1216.39483,Ruminant
143.238135,3306.742469,Ruminant
694.953138,7643.303131,Ruminant
116.139371,831.602641,Ruminant
433.351342,2177.896592,Ruminant
269.866046,1705.092449,Ruminant
241.93923,5556.876557,Ruminant
688.733809,5835.883863,Ruminant
199.860646,6365.301299,Ruminant
180.456882,3323.084227,Ruminant
225.81078,3327.763766,Ruminant
235.761763,3988.447517,Ruminant
162.080451,2344.008693,Ruminant
353.323706,1192.648821,Ruminant
512.294304,1880.288213,Ruminant
184.851716,5142.344987,Ruminant
271.4648,13427.98626,Ruminant
225.468865,32323.71282,Ruminant
295.677508,1435.000272,Ruminant
767.676034,2920.587901,Ruminant
431.815855,8399.1424,Ruminant
280.504998,6550.165516,Ruminant
2168.710521,3904.042777,Ruminant
2767.483091,7278.501249,Ruminant
3008.316178,4089.515412,Ruminant
1248.896941,5817.500655,Ruminant
1182.889839,1446.342717,Ruminant
1086.821805,582.709806,Ruminant
1762.257274,7125.716828,Ruminant
1738.76005,5547.487449,Ruminant
4739.231294,27938.32743,Ruminant
3046.038858,9988.728579,Ruminant
11947.87281,1492.067759,Ruminant
851.094098,5666.652906,Ruminant
1761.313241,35370.19284,Ruminant
959.050173,17989.08835,Ruminant
4749.825597,4323.612082,Ruminant
1625.703847,4115.421166,Ruminant
2705.334007,2856.216429,Ruminant
1994.7242,967.984023,Ruminant
1206.464777,2786.804133,Ruminant
1967.357582,4071.490036,Ruminant
929.548406,2307.161206,Ruminant
842.946283,822.54871,Ruminant
2481.801702,4163.769235,Ruminant
844.000616,3218.94369,Ruminant
160.939006,2536.847499,Ruminant
245.174899,5809.129867,Ruminant
234.280888,9554.3841,Ruminant
103.309604,5588.642378,Ruminant
629.129851,10369.21392,Ruminant
616.179438,12344.77675,Ruminant
398.655714,5864.238662,Ruminant
193.465232,5288.489189,Ruminant
743.203162,5499.498156,Ruminant
402.108739,2483.445689,Ruminant
91.588171,263.812556,Ruminant
2.12535,55.24098,Ruminant
46.47654,264.488413,Ruminant
56.235691,481.777351,Ruminant
316.698398,4143.559911,Ruminant
156.420512,112.20219,Ruminant
289.807,217.499176,Ruminant
183.09712,117.770257,Ruminant
451.77278,513.893395,Ruminant
59.927477,60.579677,Ruminant
191.76888,665.220867,Ruminant
27.922535,901.643217,Ruminant
343.893039,1251.419756,Ruminant
0.352142,186.024477,Ruminant
1408.24297,284.674106,Ruminant
219.912356,2191.833809,Ruminant
6.07342,289.087433,Ruminant
292.892547,1011.742453,Ruminant
52.20117,781.696861,Ruminant
761.610896,16561.20587,Ruminant
473.672867,9977.784987,Ruminant
261.793745,5194.215322,Ruminant
296.053677,3282.63759,Ruminant
792.017568,5300.078219,Ruminant
734.145824,7986.2853,Ruminant
722.585627,8146.545298,Ruminant
474.534144,2942.429345,Ruminant
256.825413,2292.699126,Ruminant
9441.207,7782.739405,Ruminant
61.598975,5076.417613,Ruminant
9291.03217,35422.36726,Ruminant
609.527747,18301.08302,Ruminant
731.965129,13202.16198,Ruminant
105.55314,1935.746696,Ruminant
1584.214513,6749.644713,Ruminant
218.575531,10514.48543,Ruminant
1708.204626,34783.21651,Ruminant
3967.272887,12623.30277,Ruminant
1269.917512,12879.02979,Ruminant
2810.50201,15443.79349,Ruminant
11041.95703,5058.359238,Ruminant
2200.78228,7597.67632,Ruminant
1953.37115,4950.309667,Ruminant
4360.68785,5912.604132,Ruminant
1783.07094,20199.78201,Ruminant
629.732922,4492.559489,Ruminant
645.396968,5805.436434,Ruminant
3095.504456,29929.2532,Ruminant
1551.858761,5155.723819,Ruminant
1440.282761,4890.857786,Ruminant
1906.349856,8563.225373,Ruminant
1187.897581,4954.479719,Ruminant
127.839702,445.861266,Ruminant
89.33795,43.896564,Ruminant
20.837755,354.982755,Ruminant
54.9166,39.283701,Ruminant
38.685731,174.016831,Ruminant
6.223382,44.246983,Ruminant
14.696965,185.307737,Ruminant
103.70862,153.760071,Ruminant
63.829966,213.81669,Ruminant
66.235825,179.685165,Ruminant
196.880706,358.203317,Ruminant
16.49944,571.094115,Ruminant
185.062818,374.928365,Ruminant
73.750126,654.263306,Ruminant
62.94846,318.909047,Ruminant
123.59104,271.928872,Ruminant
62.14122,435.788717,Ruminant
278.608696,532.542675,Ruminant
65.809764,2393.391973,Ruminant
113.61634,122.204374,Ruminant
47.866397,376.546221,Ruminant
94.221042,309.606455,Ruminant
3.12162,1028.383841,Ruminant
14.6922,210.965909,Ruminant
151.36392,3195.866658,Ruminant
1158.710681,1627.001711,Ruminant
3851.61249,5632.378176,Ruminant
796.502507,2861.316244,Ruminant
6309.104889,174837.937,Ruminant
26073.9359,18018.29384,Ruminant
9104.835282,50454.1903,Ruminant
2098.019901,15026.50116,Ruminant
125254.6113,68461.26677,Ruminant
90541.15403,22418.96759,Ruminant
574.745516,14162.97199,Ruminant
33488.18687,40328.72555,Ruminant
762.12368,35525.88274,Ruminant
5396.981875,31072.28608,Ruminant
21884.8305,18749.6069,Ruminant
650.340403,113551.162,Ruminant
10254.68769,40606.07607,Ruminant
1291.4023,2972.034223,Ruminant
127.93177,3507.133606,Ruminant
10388.1582,4563.781072,Ruminant
27.221101,7744.844908,Ruminant
568.067838,12752.56487,Ruminant
39607.34162,NA,Ruminant
243.51151,15191.02969,Ruminant
561.315359,6833.818351,Ruminant
50.601155,13801.37995,Ruminant
321.859901,5729.948893,Ruminant
362.280231,6203.705238,Ruminant
7290.129563,53897.50875,Ruminant
282.836126,12844.34409,Ruminant
319.254063,7693.216401,Ruminant
455.931718,14978.79662,Ruminant
734.012749,3565.884737,Ruminant
741.654396,3404.463843,Ruminant
5289.422618,8873.179993,Ruminant
3184.722306,44109.65502,Ruminant
315.821318,14710.27101,Ruminant
95.66232,1019.811606,Ruminant
287.78942,3446.630392,Ruminant
463.167952,1530.244492,Ruminant
40.77483,1505.147618,Ruminant
5800.6123,945.769101,Ruminant
113.468,1073.961943,Ruminant
64.06868,5558.896711,Ruminant
536.211979,8821.987025,Ruminant
2084.30605,8783.667678,Ruminant
1098.349131,10774.77582,Ruminant
3714.186966,14512.55628,Ruminant
1172.934388,13084.49038,Ruminant
720.895329,5787.929743,Ruminant
461.61722,4208.915027,Ruminant
1721.902072,5289.516264,Ruminant
2723.12179,6117.902095,Ruminant
2684.446932,9475.651327,Ruminant
167.483707,3679.183372,Ruminant
3528.55774,8398.988363,Ruminant
467.07068,3890.316714,Ruminant
207.310477,5274.696351,Ruminant
262.431447,6937.812402,Ruminant
382.810722,11931.68702,Ruminant
1572.964138,17030.33592,Ruminant
185.156059,5981.743062,Ruminant
390.791065,5096.100658,Ruminant
1564.991648,16585.3257,Ruminant
2188.00092,18244.92119,Ruminant
516.736476,4606.417499,Ruminant
2687.062355,23139.55379,Ruminant
4331.166059,14018.32721,Ruminant
1584.64736,14600.01357,Ruminant
43.964628,133.172873,Ruminant
206.080355,132.835937,Ruminant
401.49331,121.834665,Ruminant
2257.927076,117.553995,Ruminant
6535.862075,129.711768,Ruminant
65.4949,263.223178,Ruminant
87.151535,233.331491,Ruminant
3424.933336,138.689002,Ruminant
3292.894185,114.732136,Ruminant
3016.857622,133.338127,Ruminant
785.191783,7530.839025,Ruminant
139.31758,258.821126,Ruminant
135.260235,264.574042,Ruminant
80.727023,625.264845,Ruminant
163.746536,311.186879,Ruminant
1697.265976,528.049651,Ruminant
436.264109,149.86024,Ruminant
91.802451,130.366973,Ruminant
121.644463,313.133292,Ruminant
5328.360922,73.304313,Ruminant
4562.14,109.943743,Ruminant
84.624171,15331.3471,Ruminant
370.70374,479.834321,Ruminant
45.2761,1868.110729,Ruminant
230.836,2651.322136,Ruminant
140.169,1644.448519,Ruminant
715.331,2476.024881,Ruminant
3385.83,2635.615107,Ruminant
114.866,1708.954135,Ruminant
133.197,1595.588791,Ruminant
23.034308,1142.97258,Ruminant
42.9105,1448.497013,Ruminant
30.239705,14472.70659,Ruminant
1020.8,4321.655997,Ruminant
3.37146,2205.058776,Ruminant
54.510641,1677.76525,Ruminant
499.956,1728.710601,Ruminant
99818.51565,1525.661079,Ruminant
1484.501131,204.082982,Ruminant
9841.688581,341.571187,Ruminant
418.230571,375.518183,Ruminant
176.568366,290.039839,Ruminant
195.873,2324.300057,Ruminant
57.403715,11326.8398,Ruminant
247.4449,276.716935,Ruminant
59.666344,375.878313,Ruminant
1075.875071,416.052921,Ruminant
626.850607,246.456604,Ruminant
2607.433477,524.222194,Ruminant
124.695214,376.703872,Ruminant
52.7309,1038.457084,Ruminant
45.509328,505.257715,Ruminant
875.021855,202.889466,Ruminant
3591.950428,221.039736,Ruminant
74.186607,15502.85289,Ruminant
29027.26939,67.719729,Ruminant
3589.60457,179.051477,Ruminant
831.987206,69.433697,Ruminant
1583.269397,146.796713,Ruminant
2644.201418,66.205971,Ruminant
6975.240197,47.258367,Ruminant
37077.17553,119.911847,Ruminant
989.77882,65.577262,Ruminant
819.44847,63.142371,Ruminant
787.672651,114.72646,Ruminant
2655.667446,11104.00919,Ruminant
2999.05061,799.180213,Ruminant
25792.68741,152.913518,Ruminant
511.26778,142.693484,Ruminant
3732.948907,270.247662,Ruminant
937.273529,295.871735,Ruminant
8318.52,48.203348,Ruminant
1557.04,105.092782,Ruminant
367.24465,54.111475,Ruminant
104.500078,73.617866,Ruminant
888.754856,48.652948,Ruminant
2295.32225,21377.64612,Ruminant
80.237026,5702.556444,Ruminant
6163.879077,523.43249,Ruminant
1593.745803,4238.34759,Ruminant
2507.559043,339.09853,Ruminant
21.099433,269.904711,Ruminant
326.582593,244.39488,Ruminant
9929.99312,444.721562,Ruminant
2724.515844,3122.036182,Ruminant
298.574228,649.009374,Ruminant
472.446811,1084.665212,Ruminant
322.258207,645.862609,Ruminant
4.815297,10961.77609,Ruminant
7735.01,163.61522,Ruminant
4878.62,584.58307,Ruminant
1302.18,397.531612,Ruminant
14.6052,67.268089,Ruminant
423.016017,64.16382,Ruminant
11733.68151,827.835481,Ruminant
13579.63813,144.88677,Ruminant
1561.997406,233.855294,Ruminant
4494.026171,270.309826,Ruminant
697.683466,220.152591,Ruminant
48.550446,10939.67749,Ruminant
5115.858054,893.401652,Ruminant
8800.77849,116.97182,Ruminant
2038.87479,192.089616,Ruminant
4334.011746,266.913192,Ruminant
749.9635,167.846316,Ruminant
46647.81011,55.167503,Ruminant
1041.128066,69.247446,Ruminant
77.709103,85.24007,Ruminant
218.853132,53.036393,Ruminant
707.16,33.804809,Ruminant
9.913319,14188.07909,Ruminant
2247.808565,604.335535,Ruminant
850.650008,555.424714,Ruminant
1201.95825,267.381777,Ruminant
2431.187139,538.225507,Ruminant
1469.673088,463.66462,Ruminant
98.80548,683.628582,Ruminant
682.96757,522.443978,Ruminant
3902.604163,258.687908,Ruminant
2295.253583,503.993726,Ruminant
1120.765283,446.366983,Ruminant
58.200565,16641.61609,Ruminant
62.360378,279.67346,Ruminant
129.752891,288.743686,Ruminant
110.903602,295.876563,Ruminant
284.802468,310.720953,Ruminant
2192.648091,508.638514,Ruminant
2363.597603,591.585814,Ruminant
145.535286,1861.39741,Ruminant
676.7462,345.43683,Ruminant
1832.216793,248.359732,Ruminant
685.179647,412.692261,Ruminant
357.108433,19537.74315,Ruminant
35.946648,652.396611,Ruminant
38.6898,72.061013,Ruminant
198.534602,495.57124,Ruminant
556.105686,1810.687575,Ruminant
186.689202,128.9946,Ruminant
5.430878,3403.438229,Ruminant
107.123053,111.62081,Ruminant
72.5199,556.818237,Ruminant
18.4383,573.425791,Ruminant
47.294324,331.07694,Ruminant
11.411847,11153.65328,Ruminant
42.0281,163.764399,Ruminant
1382.12736,961.439111,Ruminant
111.044,33.764924,Ruminant
119.713,1763.30624,Ruminant
671.99,147.19534,Ruminant
127.611464,305.268865,Ruminant
181.408625,352.438276,Ruminant
190.547071,227.816413,Ruminant
324.24663,296.123631,Ruminant
1052.884175,287.257872,Ruminant
153.872712,20147.98828,Ruminant
185.29072,565.378488,Ruminant
437.458803,688.578518,Ruminant
1139.582961,559.349491,Ruminant
1215.344048,339.325261,Ruminant
2158.54544,514.443432,Ruminant
68.854423,551.392472,Ruminant
2414.509422,804.095987,Ruminant
73.952535,1376.378273,Ruminant
2534.273105,918.878251,Ruminant
467.726361,1635.910191,Ruminant
3639.900116,16247.69749,Ruminant
277.177063,287.329812,Ruminant
326.671088,1053.480626,Ruminant
93.550232,303.994167,Ruminant
289.391123,249.396518,Ruminant
34.386318,362.098497,Ruminant
64.024098,409.176333,Ruminant
269.360972,663.168945,Ruminant
37.91004,647.144997,Ruminant
110.15963,241.687576,Ruminant
179.36147,692.332343,Ruminant
829.472266,20743.66598,Ruminant
106.403736,1737.53528,Ruminant
475.974065,2489.945129,Ruminant
720.033177,1669.708509,Ruminant
1530.486787,6030.271793,Ruminant
171.126339,1289.36822,Ruminant
257.075502,564.280571,Ruminant
2.150374,1469.423616,Ruminant
57.85031,498.058567,Ruminant
163.147858,275.389313,Ruminant
418.424211,508.569892,Ruminant
2700.330479,55312.15731,Ruminant
559.653649,5203.668363,Ruminant
1068.183505,531.786273,Ruminant
7414.400557,1750.781267,Ruminant
2018.298956,1515.010896,Ruminant
9107.419942,946.738791,Ruminant
46.024146,1060.401344,Ruminant
27.378576,772.691588,Ruminant
0.092725,1466.324787,Ruminant
7526.611468,1801.67201,Ruminant
0.232475,1369.2288,Ruminant
25974.26891,890.25957,Ruminant
4289.476096,31476.46779,Ruminant
11126.2852,1399.863028,Ruminant
14204.89438,1471.971491,Ruminant
20486.51431,1009.655988,Ruminant
6869.122138,1273.937844,Ruminant
9593.609666,2193.536267,Ruminant
306.557144,1542.305585,Ruminant
340.718644,4842.666077,Ruminant
254.22369,1209.782719,Ruminant
1934.233304,2977.837581,Ruminant
229.529855,1075.919174,Ruminant
1046.21237,21771.59716,Ruminant
4531.435011,1329.544888,Ruminant
2380.43507,5971.853947,Ruminant
2058.141659,1248.017113,Ruminant
4376.011995,6961.761232,Ruminant
5075.231531,1602.20212,Ruminant
2078.957379,1804.717282,Ruminant
1360.614587,5424.390109,Ruminant
2547.616879,4401.629618,Ruminant
520.370513,1283.634701,Ruminant
12320.56202,2592.775778,Ruminant
78.719379,5132.963609,Ruminant
3086.874125,14945.90067,Ruminant
882.037,37.288183,Ruminant
1566.597579,625.804972,Ruminant
572.522,762.138051,Ruminant
168.654139,916.145493,Ruminant
2056.511971,18765.66221,Ruminant
426.795964,47.944962,Ruminant
1860.528525,828.034411,Ruminant
233.334,790.427601,Ruminant
1067.715492,364.585796,Ruminant
505.082064,7449.565579,Ruminant
5489.597718,9296.149809,Ruminant
135.253143,370.498444,Ruminant
116.672327,15502.47245,Ruminant
282.386542,3200.565791,Ruminant
41.828142,32901.96654,Ruminant
1481.48626,27179.35423,Ruminant
254.719,135.16097,Ruminant
932.3863,1525.842599,Ruminant
1343.48,1822.88409,Ruminant
454.545963,1651.892433,Ruminant
535.432007,13534.30131,Ruminant
326.451,17152.69691,Ruminant
652.593,356.552841,Ruminant
44860.36149,5149.728622,Ruminant
77118,2455.79371,Ruminant
30757.28943,2636.165333,Ruminant
33.5193,45872.92821,Ruminant
689.792493,369.599998,Ruminant
71.7948,339.47112,Ruminant
363.644952,2900.46838,Ruminant
61.5876,1040.351042,Ruminant
715.634028,18328.82302,Ruminant
101.558,2178.859603,Ruminant
159.684,103.1818,Ruminant
970.622,539.047858,Ruminant
4478.13,1827.335063,Ruminant
1211.571146,518.294308,Ruminant
1592.042012,6843.015638,Ruminant
242.769965,324.957175,Ruminant
823.606656,7961.231341,Ruminant
172.524243,2660.918272,Ruminant
148.819939,16368.98023,Ruminant
650.577066,5216.059505,Ruminant
4706.117743,10777.29298,Ruminant
324.46376,307.174789,Ruminant
296.803816,3552.247367,Ruminant
549.240531,2355.33265,Ruminant
440.680701,11013.65621,Ruminant
387.482762,43267.6581,Ruminant
314.098,233.790344,Ruminant
1001.37167,378.403677,Ruminant
90.4622,861.250125,Ruminant
319.172232,501.303534,Ruminant
51.050833,6173.845886,Ruminant
215.119381,960.898458,Ruminant
142.331079,6525.521542,Ruminant
257.649775,5706.880517,Ruminant
388.593307,8458.312471,Ruminant
2234.208967,13300.46549,Ruminant
109.739422,5037.331762,Ruminant
10.91733,948.822552,Ruminant
303.3295,5905.913387,Ruminant
1353.634284,6148.847959,Ruminant
2143.96934,4568.707658,Ruminant
124.473976,4063.38453,Ruminant
667.440693,4934.738465,Ruminant
967.498576,4890.535866,Ruminant
2234.238177,9876.171947,Ruminant
260.124397,50788.87435,Ruminant
3441.372144,5836.036184,Ruminant
1234.815124,10016.92887,Ruminant
177668.8055,35839.986,Ruminant
1611.782886,25102.1907,Ruminant
1173.430441,1323.784141,Ruminant
4218.0273,4726.012485,Ruminant
442.982193,7309.885196,Ruminant
920.0044,12815.68798,Ruminant
88.108118,4928.428529,Ruminant
10.04668,114.97887,Ruminant
8.31296,185.384829,Ruminant
5.468474,457.037257,Ruminant
0,71.490753,Ruminant
0,86.402494,Ruminant
0,82.532806,Ruminant
124.16503,276.860515,Ruminant
0,46.168036,Ruminant
157.238,85.090065,Ruminant
52.3579,212.636693,Ruminant
348.175768,2941.376049,Ruminant
78.58573,289.987299,Ruminant
1.0031,297.170382,Ruminant
7.9509,41.415914,Ruminant
0.834295,768.950506,Ruminant
1.71989,141.471774,Ruminant
1587.225851,1217.266525,Ruminant
932.453833,378.893241,Ruminant
899.621075,2329.187908,Ruminant
891.927591,3670.038249,Ruminant
620.741511,3746.10041,Ruminant
335.116407,2098.794647,Ruminant
751.857365,933.516766,Ruminant
1187.271359,1571.251262,Ruminant
572.521857,2958.86368,Ruminant
460.475459,1179.789436,Ruminant
2692.024145,4929.181698,Ruminant
1196.02338,2278.885886,Ruminant
164.393419,841.268103,Ruminant
347.23689,646.806003,Ruminant
754.630605,3787.067556,Ruminant
414.329007,2253.897724,Ruminant
100.282613,551.937387,Ruminant
340.509425,5124.131085,Ruminant
582.08074,2243.439884,Ruminant
1101.340305,5604.782455,Ruminant
106.045068,2611.853124,Ruminant
196.431038,2660.022738,Ruminant
428.01476,1061.96006,Ruminant
2437.09487,23155.95096,Ruminant
1647.33162,6326.962687,Ruminant
42.054027,451.550379,Ruminant
200.6387,3695.436711,Ruminant
618.359659,11251.16258,Ruminant
372.721774,3680.784117,Ruminant
1416.894,3093.060221,Ruminant
690.753544,4284.698299,Ruminant
1140.732517,9746.030538,Ruminant
521.656809,4768.524741,Ruminant
109.744566,1444.36937,Ruminant
215.10543,4626.241151,Ruminant
339.548498,7557.714349,Ruminant
1000.063639,11746.69638,Ruminant
484.3288,6260.377266,Ruminant
412.14618,72.362509,Ruminant
221.607128,4022.663251,Ruminant
0,83.774763,Ruminant
0,192.438378,Ruminant
0,110.069796,Ruminant
1.206671,100.506105,Ruminant
2.271166,121.926715,Ruminant
0,166.348321,Ruminant
0,97.80644,Ruminant
2.36817,114.881554,Ruminant
238.980941,149.098156,Ruminant
2.549296,538.839049,Ruminant
314.32063,7089.445609,Ruminant
0.913833,297.218623,Ruminant
909.793067,6907.486063,Ruminant
564.498258,2436.423357,Ruminant
250.70096,3076.598262,Ruminant
535.501263,5447.434302,Ruminant
846.928232,6743.712818,Ruminant
668.31933,10992.04194,Ruminant
168.475494,3011.961527,Ruminant
282.349841,8628.657357,Ruminant
314.577449,14730.97612,Ruminant
895.000794,3172.437648,Ruminant
152.294763,6625.841021,Ruminant
211.486499,3144.751254,Ruminant
441.26685,6206.742259,Ruminant
795.018657,9601.923705,Ruminant
363.301372,1856.728225,Ruminant
711.643967,4300.039974,Ruminant
1896.41554,3802.318691,Ruminant
349.046319,3069.499974,Ruminant
4079.79567,4044.923906,Ruminant
383.98977,4486.970073,Ruminant
381.083853,3478.825783,Ruminant
429.057959,4826.070559,Ruminant
487.139963,5024.734234,Ruminant
935.010249,4462.656479,Ruminant
1385.356044,8535.511392,Ruminant
1031.517397,6603.920664,Ruminant
282.36352,3754.721786,Ruminant
331.839008,3349.375008,Ruminant
298.55699,2530.899341,Ruminant
485.473931,3840.65393,Ruminant
847.184592,4434.551592,Ruminant
917.089719,3298.859373,Ruminant
1.978362,442.327018,Ruminant
0.610389,89.578264,Ruminant
0.481723,1322.01668,Ruminant
0,191.466406,Ruminant
43.581468,91.290814,Ruminant
4.30624,215.350204,Ruminant
0.526948,213.010863,Ruminant
4.37438,283.543091,Ruminant
0,138.897751,Ruminant
607.631009,10687.11974,Ruminant
0,189.511024,Ruminant
0.463514,160.628128,Ruminant
0,402.50267,Ruminant
74.082479,165.404643,Ruminant
0,126.883763,Ruminant
56.9123,187.967449,Ruminant
0,142.882914,Ruminant
28.998942,368.306717,Ruminant
1.97488,148.054835,Ruminant
0,292.018181,Ruminant
493.787192,11190.45861,Ruminant
537.778897,2221.570534,Ruminant
26.740067,348.992045,Ruminant
6.343175,498.14711,Ruminant
9.98192,354.943934,Ruminant
86.780271,717.737082,Ruminant
2562.594544,1842.619392,Ruminant
353.657749,425.437221,Ruminant
2.746212,285.910919,Ruminant
20.681673,168.371993,Ruminant
13.705101,516.37502,Ruminant
73.397068,1970.594576,Ruminant
226.098445,3938.887825,Ruminant
150.932079,4194.374755,Ruminant
1977.246682,1258.700995,Ruminant
26.898235,1941.035813,Ruminant
15.537909,3328.173691,Ruminant
16.71137,1616.168243,Ruminant
83.567634,11835.01926,Ruminant
328.379933,3299.342221,Ruminant
81.733849,9553.537454,Ruminant
347.807739,4911.487604,Ruminant
43.888163,2661.695701,Ruminant
2461.153409,1486.726219,Ruminant
107.188528,2838.071191,Ruminant
5620.989546,3226.994144,Ruminant
65.36878,3600.850995,Ruminant
115.813332,1719.537765,Ruminant
133.033713,3007.684094,Ruminant
53.931105,6179.477025,Ruminant
250.580305,2559.685943,Ruminant
415.032671,1489.271411,Ruminant
7.259467,582.293332,Ruminant
466.692931,4118.065978,Ruminant
7.180644,634.5866,Ruminant
51.047694,1407.82736,Ruminant
51.827759,1234.663648,Ruminant
83.57954,782.547935,Ruminant
67.473006,1672.872306,Ruminant
114.50822,3763.564278,Ruminant
118.967202,11597.91939,Ruminant
4.686307,5575.664667,Ruminant
312.825319,1541.881057,Ruminant
236.806464,9343.856947,Ruminant
609.685316,2825.534815,Ruminant
1007.30807,699.267948,Ruminant
39.676152,792.158857,Ruminant
144.82117,1395.534785,Ruminant
0,69.436346,Ruminant
0,86.292284,Ruminant
0,221.406027,Ruminant
1670.151123,400.933861,Ruminant
1147.88209,773.604174,Ruminant
340.674136,696.281931,Ruminant
996.63224,474.12172,Ruminant
455.902986,2785.071628,Ruminant
303.567464,560.713021,Ruminant
9.56248,378.749782,Ruminant
3697.158507,1862.839259,Ruminant
379.086768,661.67551,Ruminant
4323.857254,676.663889,Ruminant
646.712185,690.557372,Ruminant
2952.855901,712.341319,Ruminant
912.435481,617.234842,Ruminant
151.86662,1685.092877,Ruminant
1391.241152,458.439726,Ruminant
474.91841,2646.738318,Ruminant
103.813397,464.278353,Ruminant
541.828812,474.957183,Ruminant
2995.362392,880.448528,Ruminant
2859.169093,521.712063,Ruminant
506.515101,471.68522,Ruminant
10.524449,354.019168,Ruminant
526.356538,931.954888,Ruminant
4506.208006,307.237638,Ruminant
232.425546,790.234011,Ruminant
166.878863,1580.285676,Ruminant
171.557593,2072.164299,Ruminant
449.201681,3453.989153,Ruminant
48.300845,3861.778997,Ruminant
344.796493,5120.523768,Ruminant
342.166403,1480.592626,Ruminant
84.530007,9318.673553,Ruminant
35.469774,13784.2566,Ruminant
48.409539,3537.503572,Ruminant
97824.53182,2996.725311,Ruminant
62.080747,11759.81435,Ruminant
359.443329,3078.610931,Ruminant
615.863799,9737.811413,Ruminant
132.902866,6218.432972,Ruminant
125.866821,1291.446049,Ruminant
463.904009,3055.594066,Ruminant
175.16779,2021.978499,Ruminant
561.006744,2361.04603,Ruminant
3.59538,2758.879681,Ruminant
33.505233,2136.310438,Ruminant
4678.297297,3165.694867,Ruminant
283.877327,17800.76525,Ruminant
63.709357,2105.356183,Ruminant
595.593121,5801.272546,Ruminant
187.193719,799.694294,Ruminant
620.760434,2383.693634,Ruminant
157.083793,3771.364836,Ruminant
180.947223,3153.664237,Ruminant
1344.097691,3173.23214,Ruminant
237.103987,13647.87592,Ruminant
407.334472,5547.651553,Ruminant
1360.740523,1870.456267,Ruminant
40.265816,572.666092,Ruminant
465.270674,1315.190009,Ruminant
403.028391,3247.424057,Ruminant
425.553333,1913.982079,Ruminant
237.409252,486.199578,Ruminant
434.408637,1496.681989,Ruminant
129.134087,857.703509,Ruminant
197.417184,462.225452,Ruminant
5058.308032,1626.244444,Ruminant
5.72819,1220.959607,Ruminant
45.45891,389.536619,Ruminant
63.9199,485.725818,Ruminant
386.578047,395.161787,Ruminant
112.996548,177.656947,Ruminant
13146.41737,336.50332,Ruminant
145.26249,307.176535,Ruminant
853.06047,986.938778,Ruminant
72.096144,30967.55182,Ruminant
52.839704,308.071278,Ruminant
226.761059,430.11613,Ruminant
840.14778,614.549942,Ruminant
436.059927,238.935617,Ruminant
11.182215,6699.691252,Ruminant
67.522919,1875.353033,Ruminant
1323.413968,5175.645996,Ruminant
55.9448,876.978935,Ruminant
9.546257,1554.334763,Ruminant
324.817853,787.825522,Ruminant
4553.880118,222.330329,Ruminant
201.600217,3289.183147,Ruminant
1162.620295,230.69874,Ruminant
91.36988,264.124139,Ruminant
57.728574,274.659225,Ruminant
193.45535,2192.543953,Ruminant
48.701414,277.770683,Ruminant
300.692446,226.422224,Ruminant
220.651143,16680.2804,Ruminant
1782.271137,26939.4171,Ruminant
298.097694,2998.311037,Ruminant
2117.978706,1651.734409,Ruminant
545.839181,3283.411246,Ruminant
668.170012,1568.709368,Ruminant
2851.988315,10021.95899,Ruminant
1177.636417,3573.273221,Ruminant
608.3271,3922.015771,Ruminant
683.975281,21044.0574,Ruminant
475.801242,3463.885148,Ruminant
289.926689,345.896667,Ruminant
267.879262,568.566287,Ruminant
330.869437,529.727149,Ruminant
6682.160496,590.764923,Ruminant
246.311478,489.845521,Ruminant
362.850574,529.986518,Ruminant
132.316471,355.189184,Ruminant
15.032771,572.431695,Ruminant
194.929186,501.168208,Ruminant
173.96957,794.627571,Ruminant
6697.116098,2012.514283,Ruminant
343.007795,592.053206,Ruminant
207.937332,3084.329491,Ruminant
271.685586,1492.132483,Ruminant
207.78963,886.624681,Ruminant
558.307743,598.676861,Ruminant
296.0964,606.551419,Ruminant
648.51447,1112.438848,Ruminant
83.90101,4879.713635,Ruminant
5964.031481,769.741585,Ruminant
9682.974149,2807.760363,Ruminant
187.676821,5174.558449,Ruminant
116.864658,570.769574,Ruminant
223.07238,236.910743,Ruminant
197.948139,1854.495956,Ruminant
164.35385,381.092696,Ruminant
401.02926,725.762072,Ruminant
435.984374,792.756121,Ruminant
276.136735,968.06475,Ruminant
826.845434,597.360676,Ruminant
519.040451,528.257955,Ruminant
495.896009,371.544552,Ruminant
192.822899,2764.394591,Ruminant
122.414103,3804.194243,Ruminant
104.786756,1427.207425,Ruminant
1.267083,186.439875,Ruminant
160.73768,5152.695808,Ruminant
8.80607,570.624936,Ruminant
6.46135,605.573115,Ruminant
47.080664,743.466125,Ruminant
0,230.795463,Ruminant
0,64.544243,Ruminant
58.880032,644.539969,Ruminant
195.98788,1731.168772,Ruminant
0,679.898507,Ruminant
0,292.531863,Ruminant
5.23442,160.65571,Ruminant
46.1802,144.167334,Ruminant
4.82641,99.603523,Ruminant
65.017607,186.240024,Ruminant
4.042162,3441.265749,Ruminant
166.730393,132.089077,Ruminant
0.334635,185.176302,Ruminant
351.534543,299.661824,Ruminant
152.360943,896.788784,Ruminant
