newid	family
cow_phage_32573	Unknown
cow_phage_32575	Unknown
cow_phage_32576	Unknown
cow_phage_32577	Unknown
cow_phage_32578	Unknown
cow_phage_32579	Unknown
cow_phage_32580	Unknown
cow_phage_32581	Unknown
cow_phage_32582	Unknown
cow_phage_32583	Unknown
cow_phage_32584	Unknown
cow_phage_32585	Unknown
cow_phage_32586	Unknown
cow_phage_32587	Unknown
cow_phage_32588	Unknown
cow_phage_32589	Unknown
cow_phage_32590	Unknown
cow_phage_32591	Unknown
cow_phage_32592	Unknown
cow_phage_32594	Unknown
cow_phage_32595	Unknown
cow_phage_32596	Unknown
cow_phage_32599	Unknown
cow_phage_32601	Unknown
cow_phage_32602	Unknown
cow_phage_32603	Unknown
cow_phage_32604	Unknown
cow_phage_32605	Unknown
cow_phage_32606	Unknown
cow_phage_32610	Unknown
cow_phage_32611	Unknown
cow_phage_32612	Unknown
cow_phage_32613	Unknown
cow_phage_32614	Unknown
cow_phage_32615	Unknown
cow_phage_32617	Unknown
cow_phage_32618	Unknown
cow_phage_32619	Unknown
cow_phage_32620	Unknown
cow_phage_32621	Unknown
cow_phage_32622	Unknown
cow_phage_32623	Unknown
cow_phage_32625	Unknown
cow_phage_32626	Unknown
cow_phage_32627	Unknown
cow_phage_32629	Unknown
cow_phage_32630	Unknown
cow_phage_32631	Unknown
cow_phage_32632	Unknown
cow_phage_32633	Unknown
cow_phage_32634	Unknown
cow_phage_32635	Unknown
cow_phage_32636	Unknown
cow_phage_32637	Unknown
cow_phage_32638	Unknown
cow_phage_32639	Unknown
cow_phage_32640	Unknown
cow_phage_32642	Unknown
cow_phage_32643	Unknown
cow_phage_32644	Unknown
cow_phage_32645	Unknown
cow_phage_32646	Unknown
cow_phage_32647	Unknown
cow_phage_32649	Unknown
cow_phage_32650	Unknown
cow_phage_32652	Unknown
cow_phage_32653	Unknown
cow_phage_32654	Unknown
cow_phage_32655	Unknown
cow_phage_32656	Unknown
cow_phage_32657	Unknown
cow_phage_32658	Unknown
cow_phage_32659	Unknown
cow_phage_32660	Unknown
cow_phage_32661	Unknown
cow_phage_32662	Unknown
cow_phage_32663	Unknown
cow_phage_32664	Unknown
cow_phage_32665	Unknown
cow_phage_32666	Unknown
cow_phage_32667	Unknown
cow_phage_32668	Unknown
cow_phage_32669	Unknown
cow_phage_32670	Unknown
cow_phage_32672	Unknown
cow_phage_32675	Unknown
cow_phage_32676	Unknown
cow_phage_32677	Unknown
cow_phage_32678	Unknown
cow_phage_32679	Unknown
cow_phage_32681	Unknown
cow_phage_32682	Unknown
cow_phage_32683	Unknown
cow_phage_32684	Unknown
cow_phage_32685	Unknown
cow_phage_32686	Unknown
cow_phage_32687	Unknown
cow_phage_32688	Unknown
cow_phage_32689	Unknown
cow_phage_32690	Unknown
cow_phage_32691	Unknown
cow_phage_32692	Unknown
cow_phage_32693	Unknown
cow_phage_32694	Unknown
cow_phage_32695	Unknown
cow_phage_32697	Unknown
cow_phage_32698	Unknown
cow_phage_32700	Unknown
cow_phage_32702	Unknown
cow_phage_32703	Unknown
cow_phage_32704	Unknown
cow_phage_32705	Unknown
cow_phage_32707	Unknown
cow_phage_32708	Unknown
cow_phage_32709	Unknown
cow_phage_32710	Unknown
cow_phage_32711	Unknown
cow_phage_32712	Unknown
cow_phage_32713	Unknown
cow_phage_32714	Unknown
cow_phage_32715	Unknown
cow_phage_32716	Unknown
cow_phage_32718	Unknown
cow_phage_32719	Unknown
cow_phage_32720	Unknown
cow_phage_32721	Unknown
cow_phage_32722	Unknown
cow_phage_32723	Unknown
cow_phage_32724	Unknown
cow_phage_32725	Unknown
cow_phage_32727	Unknown
cow_phage_32728	Unknown
cow_phage_32729	Unknown
cow_phage_32731	Unknown
cow_phage_32732	Unknown
cow_phage_32735	Unknown
cow_phage_32736	Unknown
cow_phage_32737	Unknown
cow_phage_32741	Unknown
cow_phage_32742	Unknown
cow_phage_32744	Unknown
cow_phage_32746	Unknown
cow_phage_32748	Unknown
cow_phage_32754	Unknown
cow_phage_32755	Unknown
cow_phage_32758	Unknown
cow_phage_32760	Unknown
cow_phage_32761	Unknown
cow_phage_32762	Unknown
cow_phage_32764	Unknown
cow_phage_32765	Unknown
cow_phage_32766	Unknown
cow_phage_32767	Unknown
cow_phage_32768	Unknown
cow_phage_32769	Unknown
cow_phage_32770	Unknown
cow_phage_32771	Unknown
cow_phage_32772	Unknown
cow_phage_32773	Unknown
cow_phage_32774	Unknown
cow_phage_32775	Unknown
cow_phage_32776	Unknown
cow_phage_32777	Unknown
cow_phage_32778	Unknown
cow_phage_32779	Unknown
cow_phage_32780	Unknown
cow_phage_32781	Unknown
cow_phage_32782	Unknown
cow_phage_32783	Unknown
cow_phage_32784	Unknown
cow_phage_32785	Unknown
cow_phage_32786	Unknown
cow_phage_32787	Unknown
cow_phage_32789	Unknown
cow_phage_32790	Unknown
cow_phage_32791	Unknown
cow_phage_32792	Unknown
cow_phage_32793	Unknown
cow_phage_32794	Unknown
cow_phage_32796	Unknown
cow_phage_32797	Unknown
cow_phage_32798	Unknown
cow_phage_32800	Unknown
cow_phage_32801	Unknown
cow_phage_32804	Unknown
cow_phage_32805	Unknown
cow_phage_32806	Unknown
cow_phage_32807	Unknown
cow_phage_32811	Unknown
cow_phage_32814	Unknown
cow_phage_32815	Unknown
cow_phage_32816	Unknown
cow_phage_32817	Unknown
cow_phage_32818	Unknown
cow_phage_32820	Unknown
cow_phage_32822	Unknown
cow_phage_32824	Unknown
cow_phage_32826	Unknown
cow_phage_32827	Unknown
cow_phage_32828	Unknown
cow_phage_32830	Unknown
cow_phage_32831	Unknown
cow_phage_32832	Unknown
cow_phage_32833	Unknown
cow_phage_32834	Unknown
cow_phage_32835	Unknown
cow_phage_32836	Unknown
cow_phage_32838	Unknown
cow_phage_32840	Unknown
cow_phage_32841	Unknown
cow_phage_32842	Unknown
cow_phage_32844	Unknown
cow_phage_32846	Unknown
cow_phage_32850	Unknown
cow_phage_32852	Unknown
cow_phage_32854	Unknown
cow_phage_32855	Unknown
cow_phage_32856	Unknown
cow_phage_32859	Unknown
cow_phage_32860	Unknown
cow_phage_32863	Unknown
cow_phage_32864	Unknown
cow_phage_32865	Unknown
cow_phage_32866	Unknown
cow_phage_32868	Unknown
cow_phage_32869	Unknown
cow_phage_32870	Unknown
cow_phage_32871	Unknown
cow_phage_32873	Unknown
cow_phage_32877	Unknown
cow_phage_32878	Unknown
cow_phage_32879	Unknown
cow_phage_32880	Unknown
cow_phage_32881	Unknown
cow_phage_32882	Unknown
cow_phage_32883	Unknown
cow_phage_32884	Unknown
cow_phage_32885	Unknown
cow_phage_32886	Unknown
cow_phage_32887	Unknown
cow_phage_32888	Unknown
cow_phage_32889	Unknown
cow_phage_32890	Unknown
cow_phage_32891	Unknown
cow_phage_32894	Unknown
cow_phage_32895	Unknown
cow_phage_32898	Unknown
cow_phage_32899	Unknown
cow_phage_32900	Unknown
cow_phage_32902	Unknown
cow_phage_32905	Unknown
cow_phage_32906	Unknown
cow_phage_32907	Unknown
cow_phage_32908	Unknown
cow_phage_32909	Unknown
cow_phage_32910	Unknown
cow_phage_32911	Unknown
cow_phage_32912	Unknown
cow_phage_32913	Unknown
cow_phage_32914	Unknown
cow_phage_32915	Unknown
cow_phage_32917	Unknown
cow_phage_32918	Unknown
cow_phage_32920	Unknown
cow_phage_32921	Unknown
cow_phage_32922	Unknown
cow_phage_32923	Unknown
cow_phage_32925	Unknown
cow_phage_32926	Unknown
cow_phage_32927	Unknown
cow_phage_32929	Unknown
cow_phage_32930	Unknown
cow_phage_32931	Unknown
cow_phage_32932	Unknown
cow_phage_32933	Unknown
cow_phage_32936	Unknown
cow_phage_32937	Unknown
cow_phage_32939	Unknown
cow_phage_32940	Unknown
cow_phage_32941	Unknown
cow_phage_32943	Unknown
cow_phage_32946	Unknown
cow_phage_32949	Unknown
cow_phage_32950	Unknown
cow_phage_32952	Unknown
cow_phage_32957	Unknown
cow_phage_32958	Unknown
cow_phage_32959	Unknown
cow_phage_32960	Unknown
cow_phage_32961	Unknown
cow_phage_32962	Unknown
cow_phage_32963	Unknown
cow_phage_32964	Unknown
cow_phage_32965	Unknown
cow_phage_32966	Unknown
cow_phage_32967	Unknown
cow_phage_32968	Unknown
cow_phage_32969	Unknown
cow_phage_32970	Unknown
cow_phage_32971	Unknown
cow_phage_32972	Unknown
cow_phage_32973	Unknown
cow_phage_32974	Unknown
cow_phage_32976	Unknown
cow_phage_32977	Unknown
cow_phage_32978	Unknown
cow_phage_32980	Unknown
cow_phage_32981	Unknown
cow_phage_32983	Unknown
cow_phage_32986	Unknown
cow_phage_32987	Unknown
cow_phage_32988	Unknown
cow_phage_32990	Unknown
cow_phage_32991	Unknown
cow_phage_32992	Unknown
cow_phage_32997	Unknown
cow_phage_32998	Unknown
cow_phage_33000	Unknown
cow_phage_33001	Unknown
cow_phage_33002	Unknown
cow_phage_33003	Unknown
cow_phage_33004	Unknown
cow_phage_33007	Unknown
cow_phage_33008	Unknown
cow_phage_33010	Unknown
cow_phage_33011	Unknown
cow_phage_33012	Unknown
cow_phage_33013	Unknown
cow_phage_33014	Unknown
cow_phage_33017	Unknown
cow_phage_33018	Unknown
cow_phage_33019	Unknown
cow_phage_33021	Unknown
cow_phage_33022	Unknown
cow_phage_33024	Unknown
cow_phage_33025	Unknown
cow_phage_33026	Unknown
cow_phage_33027	Unknown
cow_phage_33028	Unknown
cow_phage_33029	Unknown
cow_phage_33030	Unknown
cow_phage_33031	Unknown
cow_phage_33034	Unknown
cow_phage_33036	Unknown
cow_phage_33037	Unknown
cow_phage_33038	Unknown
cow_phage_33040	Unknown
cow_phage_33041	Unknown
cow_phage_33042	Unknown
cow_phage_33044	Unknown
cow_phage_33045	Unknown
cow_phage_33047	Unknown
cow_phage_33049	Unknown
cow_phage_33050	Unknown
cow_phage_33051	Unknown
cow_phage_33053	Unknown
cow_phage_33054	Unknown
cow_phage_33055	Unknown
cow_phage_33056	Unknown
cow_phage_33060	Unknown
cow_phage_33061	Unknown
cow_phage_33063	Unknown
cow_phage_33064	Unknown
cow_phage_33066	Unknown
cow_phage_33067	Unknown
cow_phage_33068	Unknown
cow_phage_33069	Unknown
cow_phage_33070	Unknown
cow_phage_33071	Unknown
cow_phage_33072	Unknown
cow_phage_33073	Unknown
cow_phage_33075	Unknown
cow_phage_33076	Unknown
cow_phage_33077	Unknown
cow_phage_33078	Unknown
cow_phage_33079	Unknown
cow_phage_33080	Unknown
cow_phage_33081	Unknown
cow_phage_33082	Unknown
cow_phage_33083	Unknown
cow_phage_33084	Unknown
cow_phage_33085	Unknown
cow_phage_33086	Unknown
cow_phage_33087	Unknown
cow_phage_33089	Unknown
cow_phage_33090	Unknown
cow_phage_33091	Unknown
cow_phage_33092	Unknown
cow_phage_33093	Unknown
cow_phage_33094	Unknown
cow_phage_33095	Unknown
cow_phage_33096	Unknown
cow_phage_33097	Unknown
cow_phage_33098	Unknown
cow_phage_33099	Unknown
cow_phage_33100	Unknown
cow_phage_33101	Unknown
cow_phage_33103	Unknown
cow_phage_33104	Unknown
cow_phage_33106	Unknown
cow_phage_33107	Unknown
cow_phage_33108	Unknown
cow_phage_33110	Unknown
cow_phage_33111	Unknown
cow_phage_33113	Unknown
cow_phage_33114	Unknown
cow_phage_33115	Unknown
cow_phage_33117	Unknown
cow_phage_33118	Unknown
cow_phage_33119	Unknown
cow_phage_33121	Unknown
cow_phage_33122	Unknown
cow_phage_33123	Unknown
cow_phage_33124	Unknown
cow_phage_33128	Unknown
cow_phage_33130	Unknown
cow_phage_33132	Unknown
cow_phage_33133	Unknown
cow_phage_33134	Unknown
cow_phage_33137	Unknown
cow_phage_33139	Unknown
cow_phage_33141	Unknown
cow_phage_33142	Unknown
cow_phage_33144	Unknown
cow_phage_33146	Unknown
cow_phage_33148	Unknown
cow_phage_33149	Unknown
cow_phage_33150	Unknown
cow_phage_33152	Unknown
cow_phage_33153	Unknown
cow_phage_33154	Unknown
cow_phage_33156	Unknown
cow_phage_33157	Unknown
cow_phage_33159	Unknown
cow_phage_33160	Unknown
cow_phage_33161	Unknown
cow_phage_33162	Unknown
cow_phage_33163	Unknown
cow_phage_33164	Unknown
cow_phage_33165	Unknown
cow_phage_33166	Unknown
cow_phage_33168	Unknown
cow_phage_33169	Unknown
cow_phage_33170	Unknown
cow_phage_33172	Unknown
cow_phage_33174	Unknown
cow_phage_33175	Unknown
cow_phage_33178	Unknown
cow_phage_33183	Unknown
cow_phage_33187	Unknown
cow_phage_33188	Unknown
cow_phage_33189	Unknown
cow_phage_33190	Unknown
cow_phage_33192	Unknown
cow_phage_33195	Unknown
cow_phage_33196	Unknown
cow_phage_33197	Unknown
cow_phage_33198	Unknown
cow_phage_33200	Unknown
cow_phage_33201	Unknown
cow_phage_33202	Unknown
cow_phage_33203	Unknown
cow_phage_33205	Unknown
cow_phage_33206	Unknown
cow_phage_33208	Unknown
cow_phage_33210	Unknown
cow_phage_33211	Unknown
cow_phage_33212	Unknown
cow_phage_33213	Unknown
cow_phage_33214	Unknown
cow_phage_33215	Unknown
cow_phage_33216	Unknown
cow_phage_33217	Unknown
cow_phage_33218	Unknown
cow_phage_33220	Unknown
cow_phage_33221	Unknown
cow_phage_33224	Unknown
cow_phage_33225	Unknown
cow_phage_33226	Unknown
cow_phage_33227	Unknown
cow_phage_33229	Unknown
cow_phage_33230	Unknown
cow_phage_33231	Unknown
cow_phage_33232	Unknown
cow_phage_33233	Unknown
cow_phage_33234	Unknown
cow_phage_33235	Unknown
cow_phage_33236	Unknown
cow_phage_33237	Unknown
cow_phage_33240	Unknown
cow_phage_33241	Unknown
cow_phage_33243	Unknown
cow_phage_33244	Unknown
cow_phage_33245	Unknown
cow_phage_33246	Unknown
cow_phage_33248	Unknown
cow_phage_33251	Unknown
cow_phage_33253	Unknown
cow_phage_33254	Unknown
cow_phage_33255	Unknown
cow_phage_33256	Unknown
cow_phage_33259	Unknown
cow_phage_33260	Unknown
cow_phage_33261	Unknown
cow_phage_33262	Unknown
cow_phage_33263	Unknown
cow_phage_33265	Unknown
cow_phage_33268	Unknown
cow_phage_33269	Unknown
cow_phage_33270	Unknown
cow_phage_33271	Unknown
cow_phage_33272	Unknown
cow_phage_33273	Unknown
cow_phage_33274	Unknown
cow_phage_33275	Unknown
cow_phage_33276	Unknown
cow_phage_33278	Unknown
cow_phage_33279	Unknown
cow_phage_33282	Unknown
cow_phage_33283	Unknown
cow_phage_33284	Unknown
cow_phage_33285	Unknown
cow_phage_33286	Unknown
cow_phage_33287	Unknown
cow_phage_33288	Unknown
cow_phage_33289	Unknown
cow_phage_33290	Unknown
cow_phage_33291	Unknown
cow_phage_33292	Unknown
cow_phage_33294	Unknown
cow_phage_33297	Unknown
cow_phage_33298	Unknown
cow_phage_33299	Unknown
cow_phage_33300	Unknown
cow_phage_33301	Unknown
cow_phage_33303	Unknown
cow_phage_33304	Unknown
cow_phage_33306	Unknown
cow_phage_33311	Unknown
cow_phage_33314	Unknown
cow_phage_33315	Unknown
cow_phage_33316	Unknown
cow_phage_33317	Unknown
cow_phage_33318	Unknown
cow_phage_33320	Unknown
cow_phage_33322	Unknown
cow_phage_33323	Unknown
cow_phage_33325	Unknown
cow_phage_33327	Unknown
cow_phage_33328	Unknown
cow_phage_33330	Unknown
cow_phage_33331	Unknown
cow_phage_33332	Unknown
cow_phage_33333	Unknown
cow_phage_33335	Unknown
cow_phage_33338	Unknown
cow_phage_33340	Unknown
cow_phage_33341	Unknown
cow_phage_33342	Unknown
cow_phage_33345	Unknown
cow_phage_33348	Unknown
cow_phage_33350	Unknown
cow_phage_33351	Unknown
cow_phage_33353	Unknown
cow_phage_33354	Unknown
cow_phage_33355	Unknown
cow_phage_33356	Unknown
cow_phage_33357	Unknown
cow_phage_33358	Unknown
cow_phage_33360	Unknown
cow_phage_33361	Unknown
cow_phage_33362	Unknown
cow_phage_33363	Unknown
cow_phage_33364	Unknown
cow_phage_33365	Unknown
cow_phage_33366	Unknown
cow_phage_33367	Unknown
cow_phage_33369	Unknown
cow_phage_33370	Unknown
cow_phage_33372	Unknown
cow_phage_33374	Unknown
cow_phage_33376	Unknown
cow_phage_33377	Unknown
cow_phage_33378	Unknown
cow_phage_33379	Unknown
cow_phage_33380	Unknown
cow_phage_33381	Unknown
cow_phage_33382	Unknown
cow_phage_33383	Unknown
cow_phage_33385	Unknown
cow_phage_33387	Unknown
cow_phage_33388	Unknown
cow_phage_33391	Unknown
cow_phage_33392	Unknown
cow_phage_33395	Unknown
cow_phage_33396	Unknown
cow_phage_33398	Unknown
cow_phage_33399	Unknown
cow_phage_33402	Unknown
cow_phage_33404	Unknown
cow_phage_33405	Unknown
cow_phage_33406	Unknown
cow_phage_33407	Unknown
cow_phage_33408	Unknown
cow_phage_33410	Unknown
cow_phage_33412	Unknown
cow_phage_33414	Unknown
cow_phage_33415	Unknown
cow_phage_33416	Unknown
cow_phage_33417	Unknown
cow_phage_33418	Unknown
cow_phage_33419	Unknown
cow_phage_33421	Unknown
cow_phage_33424	Unknown
cow_phage_33425	Unknown
cow_phage_33428	Unknown
cow_phage_33430	Unknown
cow_phage_33432	Unknown
cow_phage_33433	Unknown
cow_phage_33434	Unknown
cow_phage_33435	Unknown
cow_phage_33437	Unknown
cow_phage_33438	Unknown
cow_phage_33439	Unknown
cow_phage_33442	Unknown
cow_phage_33443	Unknown
cow_phage_33445	Unknown
cow_phage_33448	Unknown
cow_phage_33451	Unknown
cow_phage_33454	Unknown
cow_phage_33455	Unknown
cow_phage_33457	Unknown
cow_phage_33459	Unknown
cow_phage_33460	Unknown
cow_phage_33461	Unknown
cow_phage_33463	Unknown
cow_phage_33465	Unknown
cow_phage_33466	Unknown
cow_phage_33467	Unknown
cow_phage_33468	Unknown
cow_phage_33470	Unknown
cow_phage_33473	Unknown
cow_phage_33474	Unknown
cow_phage_33475	Unknown
cow_phage_33477	Unknown
cow_phage_33478	Unknown
cow_phage_33479	Unknown
cow_phage_33480	Unknown
cow_phage_33481	Unknown
cow_phage_33482	Unknown
cow_phage_33483	Unknown
cow_phage_33485	Unknown
cow_phage_33486	Unknown
cow_phage_33487	Unknown
cow_phage_33492	Unknown
cow_phage_33494	Unknown
cow_phage_33495	Unknown
cow_phage_33499	Unknown
cow_phage_33500	Unknown
cow_phage_33501	Unknown
cow_phage_33504	Unknown
cow_phage_33506	Unknown
cow_phage_33507	Unknown
cow_phage_33509	Unknown
cow_phage_33510	Unknown
cow_phage_33511	Unknown
cow_phage_33512	Unknown
cow_phage_33513	Unknown
cow_phage_33514	Unknown
cow_phage_33515	Unknown
cow_phage_33518	Unknown
cow_phage_33519	Unknown
cow_phage_33523	Unknown
cow_phage_33524	Unknown
cow_phage_33528	Unknown
cow_phage_33529	Unknown
cow_phage_33533	Unknown
cow_phage_33534	Unknown
cow_phage_33535	Unknown
cow_phage_33541	Unknown
cow_phage_33544	Unknown
cow_phage_33549	Unknown
cow_phage_33550	Unknown
cow_phage_33552	Unknown
cow_phage_33553	Unknown
cow_phage_33555	Unknown
cow_phage_33560	Unknown
cow_phage_33561	Unknown
cow_phage_33566	Unknown
cow_phage_33568	Unknown
cow_phage_33569	Unknown
cow_phage_33570	Unknown
cow_phage_33571	Unknown
cow_phage_33576	Unknown
cow_phage_33577	Unknown
cow_phage_33579	Unknown
cow_phage_33581	Unknown
cow_phage_33582	Unknown
cow_phage_33583	Unknown
cow_phage_33584	Unknown
cow_phage_33587	Unknown
cow_phage_33592	Unknown
cow_phage_33594	Unknown
cow_phage_33595	Unknown
cow_phage_33596	Unknown
cow_phage_33597	Unknown
cow_phage_33598	Unknown
cow_phage_33600	Unknown
cow_phage_33602	Unknown
cow_phage_33604	Unknown
cow_phage_33607	Unknown
cow_phage_33608	Unknown
cow_phage_33609	Unknown
cow_phage_33611	Unknown
cow_phage_33614	Unknown
cow_phage_33615	Unknown
cow_phage_33619	Unknown
cow_phage_33620	Unknown
cow_phage_33623	Unknown
cow_phage_33625	Unknown
cow_phage_33626	Unknown
cow_phage_33627	Unknown
cow_phage_33628	Unknown
cow_phage_33636	Unknown
cow_phage_33639	Unknown
cow_phage_33640	Unknown
cow_phage_33641	Unknown
cow_phage_33642	Unknown
cow_phage_33643	Unknown
cow_phage_33645	Unknown
cow_phage_33646	Unknown
cow_phage_33649	Unknown
cow_phage_33650	Unknown
cow_phage_33655	Unknown
cow_phage_33660	Unknown
cow_phage_33661	Unknown
cow_phage_33663	Unknown
cow_phage_33664	Unknown
cow_phage_33665	Unknown
cow_phage_33667	Unknown
cow_phage_33668	Unknown
cow_phage_33670	Unknown
cow_phage_33672	Unknown
cow_phage_33674	Unknown
cow_phage_33675	Unknown
cow_phage_33676	Unknown
cow_phage_33677	Unknown
cow_phage_33679	Unknown
cow_phage_33680	Unknown
cow_phage_33682	Unknown
cow_phage_33684	Unknown
cow_phage_33685	Unknown
cow_phage_33689	Unknown
cow_phage_33691	Unknown
cow_phage_33694	Unknown
cow_phage_33696	Unknown
cow_phage_33700	Unknown
cow_phage_33701	Unknown
cow_phage_33702	Unknown
cow_phage_33703	Unknown
cow_phage_33704	Unknown
cow_phage_33707	Unknown
cow_phage_33708	Unknown
cow_phage_33709	Unknown
cow_phage_33710	Unknown
cow_phage_33711	Unknown
cow_phage_33718	Unknown
cow_phage_33719	Unknown
cow_phage_33721	Unknown
cow_phage_33723	Unknown
cow_phage_33725	Unknown
cow_phage_33726	Unknown
cow_phage_33727	Unknown
cow_phage_33728	Unknown
cow_phage_33731	Unknown
cow_phage_33733	Unknown
cow_phage_33734	Unknown
cow_phage_33736	Unknown
cow_phage_33737	Unknown
cow_phage_33738	Unknown
cow_phage_33741	Unknown
cow_phage_33743	Unknown
cow_phage_33744	Unknown
cow_phage_33745	Unknown
cow_phage_33746	Unknown
cow_phage_33749	Unknown
cow_phage_33750	Unknown
cow_phage_33751	Unknown
cow_phage_33752	Unknown
cow_phage_33754	Unknown
cow_phage_33755	Unknown
cow_phage_33756	Unknown
cow_phage_33757	Unknown
cow_phage_33758	Unknown
cow_phage_33759	Unknown
cow_phage_33762	Unknown
cow_phage_33763	Unknown
cow_phage_33764	Unknown
cow_phage_33765	Unknown
cow_phage_33769	Unknown
cow_phage_33771	Unknown
cow_phage_33772	Unknown
cow_phage_33773	Unknown
cow_phage_33774	Unknown
cow_phage_33776	Unknown
cow_phage_33778	Unknown
cow_phage_33779	Unknown
cow_phage_33783	Unknown
cow_phage_33784	Unknown
cow_phage_33785	Unknown
cow_phage_33787	Unknown
cow_phage_33789	Unknown
cow_phage_33792	Unknown
cow_phage_33794	Unknown
cow_phage_33799	Unknown
cow_phage_33800	Unknown
cow_phage_33801	Unknown
cow_phage_33802	Unknown
cow_phage_33803	Unknown
cow_phage_33805	Unknown
cow_phage_33808	Unknown
cow_phage_33810	Unknown
cow_phage_33811	Unknown
cow_phage_33812	Unknown
cow_phage_33814	Unknown
cow_phage_33815	Unknown
cow_phage_33818	Unknown
cow_phage_33820	Unknown
cow_phage_33821	Unknown
cow_phage_33822	Unknown
cow_phage_33823	Unknown
cow_phage_33824	Unknown
cow_phage_33825	Unknown
cow_phage_33828	Unknown
cow_phage_33831	Unknown
cow_phage_33832	Unknown
cow_phage_33833	Unknown
cow_phage_33834	Unknown
cow_phage_33835	Unknown
cow_phage_33836	Unknown
cow_phage_33837	Unknown
cow_phage_33841	Unknown
cow_phage_33842	Unknown
cow_phage_33843	Unknown
cow_phage_33846	Unknown
cow_phage_33847	Unknown
cow_phage_33848	Unknown
cow_phage_33849	Unknown
cow_phage_33850	Unknown
cow_phage_33851	Unknown
cow_phage_33852	Unknown
cow_phage_33862	Unknown
cow_phage_33865	Unknown
cow_phage_33866	Unknown
cow_phage_33867	Unknown
cow_phage_33871	Unknown
cow_phage_33873	Unknown
cow_phage_33874	Unknown
cow_phage_33875	Unknown
cow_phage_33876	Unknown
cow_phage_33877	Unknown
cow_phage_33882	Unknown
cow_phage_33883	Unknown
cow_phage_33884	Unknown
cow_phage_33886	Unknown
cow_phage_33887	Unknown
cow_phage_33888	Unknown
cow_phage_33889	Unknown
cow_phage_33890	Unknown
cow_phage_33891	Unknown
cow_phage_33895	Unknown
cow_phage_33896	Unknown
cow_phage_33897	Unknown
cow_phage_33900	Unknown
cow_phage_33903	Unknown
cow_phage_33905	Unknown
